sample_id,prefecture,municipality_name,layer,population_category,page_type,url,fetch_timestamp,http_status,final_url,page_title,lang_attribute,cms_fingerprint,tech_vendor,has_skip_link,has_hamburger_menu,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pager,has_card_layout,has_hero_carousel,hero_carousel_variant,has_footer_sitemap,has_accessibility_link,accessibility_url,has_color_inversion,has_custom_font_size,custom_font_size_variant,has_article_meta,has_toc,has_attachment_list,attachment_variant,hosting_clue,known_rewrite,contrast_risk_hint,notes,screenshot_path,screenshot_hash
S0228,鳥取県,鳥取市,municipality,B,top,https://www.city.tottori.lg.jp/,2026-02-16T12:00:00+09:00,200,https://www.city.tottori.lg.jp/,鳥取市公式ウェブサイト,ja,,custom,true,true,true,8cat_horizontal,true,keyword,false,false,true,緊急情報,true,false,true,true,carousel,true,true,,false,true,ReadSpeaker+ルビ振り+font_size+背景色(4色),false,false,false,,,,,GA(G-D6P5ZTZTEW+UA-151141395-1); SNS=YT+LINE,,
S0228,鳥取県,鳥取市,municipality,B,contact,https://www.city.tottori.lg.jp/www/genre/1000000000535/index.html,2026-02-16T12:00:00+09:00,200,https://www.city.tottori.lg.jp/www/genre/1000000000535/index.html,組織から探す,ja,,custom,true,true,true,8cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,false,true,ReadSpeaker+ルビ振り+font_size+背景色(4色),false,false,false,,,,,組織一覧,,
S0228,鳥取県,鳥取市,municipality,B,service,https://www.city.tottori.lg.jp/www/contents/1305080362829/index.html,2026-02-16T12:00:00+09:00,200,https://www.city.tottori.lg.jp/www/contents/1305080362829/index.html,児童手当,ja,,custom,true,true,true,8cat_horizontal,true,keyword,true,true,false,,false,false,false,false,,true,true,,false,true,ReadSpeaker+ルビ振り+font_size+背景色(4色),true,false,true,PDF,,,,児童手当,,
S0228,鳥取県,鳥取市,municipality,B,hub,https://www.city.tottori.lg.jp/www/genre/1000000000001/index.html,2026-02-16T12:00:00+09:00,200,https://www.city.tottori.lg.jp/www/genre/1000000000001/index.html,くらし・手続き,ja,,custom,true,true,true,8cat_horizontal,true,keyword,true,false,false,,false,false,true,false,,true,true,,false,true,ReadSpeaker+ルビ振り+font_size+背景色(4色),false,false,false,,,,,くらしカテゴリ,,
S0228,鳥取県,鳥取市,municipality,B,article,https://www.city.tottori.lg.jp/www/genre/1000000000022/index.html,2026-02-16T12:00:00+09:00,200,https://www.city.tottori.lg.jp/www/genre/1000000000022/index.html,広報とっとり,ja,,custom,true,true,true,8cat_horizontal,true,keyword,true,false,false,,true,true,false,false,,true,true,,false,true,ReadSpeaker+ルビ振り+font_size+背景色(4色),true,false,false,,,,,広報紙,,
S0229,島根県,松江市,municipality,B,top,https://www.city.matsue.shimane.jp/,2026-02-16T12:00:00+09:00,dns_error,https://www.city.matsue.shimane.jp/,松江市ホームページ,ja,,unknown,false,false,false,,false,,false,false,false,,false,false,false,false,,false,false,,false,false,,false,false,false,,,,,ECONNREFUSED; www1サブドメインで運用,,
S0229,島根県,松江市,municipality,B,contact,https://www1.city.matsue.shimane.jp/soshiki/,2026-02-16T12:00:00+09:00,200,https://www1.city.matsue.shimane.jp/soshiki/,組織から探す,ja,,unknown,false,false,true,,true,keyword,true,false,false,,false,false,false,false,,true,false,,false,true,,false,false,false,,,,,www1サブドメイン,,
S0229,島根県,松江市,municipality,B,service,https://www1.city.matsue.shimane.jp/kyouiku/kosodate/teate/jidoufuyouteate.html,2026-02-16T12:00:00+09:00,200,https://www1.city.matsue.shimane.jp/kyouiku/kosodate/teate/jidoufuyouteate.html,児童扶養手当,ja,,unknown,false,false,true,,true,keyword,true,true,false,,false,false,false,false,,true,false,,false,true,,true,false,true,PDF,,,,児童扶養手当; www1サブドメイン,,
S0229,島根県,松江市,municipality,B,hub,https://www1.city.matsue.shimane.jp/kurashi/,2026-02-16T12:00:00+09:00,200,https://www1.city.matsue.shimane.jp/kurashi/,くらし,ja,,unknown,false,false,true,,true,keyword,true,false,false,,false,false,true,false,,true,false,,false,true,,false,false,false,,,,,www1サブドメイン,,
S0229,島根県,松江市,municipality,B,article,https://www1.city.matsue.shimane.jp/shisei/koho/,2026-02-16T12:00:00+09:00,200,https://www1.city.matsue.shimane.jp/shisei/koho/,広報松江,ja,,unknown,false,false,true,,true,keyword,true,false,false,,true,true,false,false,,true,false,,false,true,,true,false,false,,,,,www1サブドメイン,,
S0230,岡山県,倉敷市,municipality,B,top,https://www.city.kurashiki.okayama.jp/,2026-02-16T12:00:00+09:00,200,https://www.city.kurashiki.okayama.jp/,倉敷市ホームページ,ja,FI.jQuery,FI系CMS,true,true,true,8cat_horizontal,true,keyword+ページ番号,false,false,true,防災ポータル,true,false,true,true,carousel(8slides),true,true,,false,true,font_size+色,false,false,false,,,,,FI系CMS; SNS=LINE+IG+FB+X+YT+App,,
