sample_id,prefecture,municipality_name,layer,population_category,page_type,url,fetch_timestamp,http_status,final_url,page_title,lang_attribute,cms_fingerprint,tech_vendor,has_skip_link,has_hamburger_menu,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pager,has_card_layout,has_hero_carousel,hero_carousel_variant,has_footer_sitemap,has_accessibility_link,accessibility_url,has_color_inversion,has_custom_font_size,custom_font_size_variant,has_article_meta,has_toc,has_attachment_list,attachment_variant,hosting_clue,known_rewrite,contrast_risk_hint,notes,screenshot_path,screenshot_hash
S0219,京都府,伊根町,municipality,D,top,https://www.town.ine.kyoto.jp/,2026-02-16T10:00:00+09:00,200,https://www.town.ine.kyoto.jp/,伊根町ホームページ,ja,SMART CMS,SmartValue(api3rd),true,true,true,8cat_horizontal,true,keyword+ページ番号,false,false,true,防災・避難所マップ,true,false,true,true,4-slide_carousel,true,true,,true,true,font_size+背景色(black/blue),false,false,false,,api3rd.smart-lgov.jp,,,GTM(GTM-WGG3D2P); SNS=IG+FB+X+YT,,
S0219,京都府,伊根町,municipality,D,contact,https://www.town.ine.kyoto.jp/soshiki/,2026-02-16T10:00:00+09:00,200,https://www.town.ine.kyoto.jp/soshiki/,組織から探す,ja,SMART CMS,SmartValue(api3rd),true,true,true,8cat_horizontal,true,keyword+ページ番号,true,false,false,,false,false,false,false,,true,true,,true,true,font_size+背景色(black/blue),false,false,false,,api3rd.smart-lgov.jp,,,組織一覧,,
S0219,京都府,伊根町,municipality,D,service,https://www.town.ine.kyoto.jp/kosodate/index.html,2026-02-16T10:00:00+09:00,200,https://www.town.ine.kyoto.jp/kosodate/index.html,子育て,ja,SMART CMS,SmartValue(api3rd),true,true,true,8cat_horizontal,true,keyword+ページ番号,true,true,false,,false,false,true,false,,true,true,,true,true,font_size+背景色(black/blue),false,false,false,,api3rd.smart-lgov.jp,,,子育て支援; 児童手当含む,,
S0219,京都府,伊根町,municipality,D,hub,https://www.town.ine.kyoto.jp/kurashi/,2026-02-16T10:00:00+09:00,200,https://www.town.ine.kyoto.jp/kurashi/,くらし・手続き,ja,SMART CMS,SmartValue(api3rd),true,true,true,8cat_horizontal,true,keyword+ページ番号,true,false,false,,false,false,true,false,,true,true,,true,true,font_size+背景色(black/blue),false,false,false,,api3rd.smart-lgov.jp,,,くらしカテゴリ,,
S0219,京都府,伊根町,municipality,D,article,https://www.town.ine.kyoto.jp/chosei/koho/,2026-02-16T10:00:00+09:00,200,https://www.town.ine.kyoto.jp/chosei/koho/,広報いね,ja,SMART CMS,SmartValue(api3rd),true,true,true,8cat_horizontal,true,keyword+ページ番号,true,true,false,,true,false,false,false,,true,true,,true,true,font_size+背景色(black/blue),true,false,true,PDF,api3rd.smart-lgov.jp,,,広報いねバックナンバー,,
S0220,大阪府,千早赤阪村,municipality,D,top,https://www.vill.chihayaakasaka.osaka.jp/,2026-02-16T10:00:00+09:00,200,https://www.vill.chihayaakasaka.osaka.jp/,千早赤阪村,ja,SMART CMS,SmartValue,true,true,true,6cat_horizontal,true,keyword,false,false,true,J-ALERT/防災行政無線,true,false,true,true,6-slide_carousel,true,true,,true,true,font_size+背景色,false,false,false,,,,,むらぷりアプリ; 大阪唯一の村,,
S0220,大阪府,千早赤阪村,municipality,D,contact,https://www.vill.chihayaakasaka.osaka.jp/soshiki/,2026-02-16T10:00:00+09:00,200,https://www.vill.chihayaakasaka.osaka.jp/soshiki/,組織から探す,ja,SMART CMS,SmartValue,true,true,true,6cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,true,font_size+背景色,false,false,false,,,,,組織一覧,,
S0220,大阪府,千早赤阪村,municipality,D,service,https://www.vill.chihayaakasaka.osaka.jp/kakuka/minsei/kodomo/5_1/3/781.html,2026-02-16T10:00:00+09:00,200,https://www.vill.chihayaakasaka.osaka.jp/kakuka/minsei/kodomo/5_1/3/781.html,児童手当,ja,SMART CMS,SmartValue,true,true,true,6cat_horizontal,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,true,font_size+背景色,true,false,true,PDF,,,,児童手当案内; 福祉課,,
S0220,大阪府,千早赤阪村,municipality,D,hub,https://www.vill.chihayaakasaka.osaka.jp/kurashi/,2026-02-16T10:00:00+09:00,200,https://www.vill.chihayaakasaka.osaka.jp/kurashi/,くらし・手続き,ja,SMART CMS,SmartValue,true,true,true,6cat_horizontal,true,keyword,true,false,false,,false,false,true,false,,true,true,,true,true,font_size+背景色,false,false,false,,,,,くらしカテゴリ,,
S0220,大阪府,千早赤阪村,municipality,D,article,https://www.vill.chihayaakasaka.osaka.jp/chosei/koho/,2026-02-16T10:00:00+09:00,200,https://www.vill.chihayaakasaka.osaka.jp/chosei/koho/,広報ちはやあかさか,ja,SMART CMS,SmartValue,true,true,true,6cat_horizontal,true,keyword,true,true,false,,true,false,false,false,,true,true,,true,true,font_size+背景色,true,false,true,PDF,,,,広報バックナンバー,,
