sample_id,prefecture,municipality_name,layer,population_category,page_type,url,fetch_timestamp,http_status,final_url,page_title,lang_attribute,cms_fingerprint,tech_vendor,has_skip_link,has_hamburger_menu,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pager,has_card_layout,has_hero_carousel,hero_carousel_variant,has_footer_sitemap,has_accessibility_link,accessibility_url,has_color_inversion,has_custom_font_size,custom_font_size_variant,has_article_meta,has_toc,has_attachment_list,attachment_variant,hosting_clue,known_rewrite,contrast_risk_hint,notes,screenshot_path,screenshot_hash
S0024,三重県,三重県,prefecture,unknown,top,https://www.pref.mie.lg.jp/,2026-02-16T09:00:00+09:00,200,https://www.pref.mie.lg.jp/index.shtm,三重県,ja,,custom,true,true,true,8cat_mega,true,keyword,false,false,true,クマアラート+大雨警戒,true,false,true,true,4-item_random(play/pause),true,true,/KOHO/HP/guide/index.htm,true,true,3段階,false,false,false,,,,,GA(G-TD7EMDSR48); color=4mode,,
S0024,三重県,三重県,prefecture,unknown,contact,https://www.pref.mie.lg.jp/s_kencho/index.htm,2026-02-16T09:00:00+09:00,200,https://www.pref.mie.lg.jp/s_kencho/index.htm,組織から探す,ja,,custom,true,true,true,8cat_mega,true,keyword,true,true,false,,false,false,false,false,,true,true,/KOHO/HP/guide/index.htm,true,true,3段階,false,false,false,,,,,部局一覧,,
S0024,三重県,三重県,prefecture,unknown,service,https://www.pref.mie.lg.jp/D1KODOMO/000117833.htm,2026-02-16T09:00:00+09:00,200,https://www.pref.mie.lg.jp/D1KODOMO/000117833.htm,児童手当,ja,,custom,true,true,true,8cat_mega,true,keyword,true,true,false,,false,false,false,false,,true,true,/KOHO/HP/guide/index.htm,true,true,3段階,true,false,true,PDF,,,,児童手当 令和6年10月以降; article_meta=2024-10-04,,
S0024,三重県,三重県,prefecture,unknown,hub,https://www.pref.mie.lg.jp/s_kurashi/index.htm,2026-02-16T09:00:00+09:00,200,https://www.pref.mie.lg.jp/s_kurashi/index.htm,くらし・環境,ja,,custom,true,true,true,8cat_mega,true,keyword,true,false,false,,false,false,true,false,,true,true,/KOHO/HP/guide/index.htm,true,true,3段階,false,false,false,,,,,カテゴリ一覧,,
S0024,三重県,三重県,prefecture,unknown,article,https://www.pref.mie.lg.jp/DAYORI/index.htm,2026-02-16T09:00:00+09:00,200,https://www.pref.mie.lg.jp/DAYORI/index.htm,県政だより,ja,,custom,true,true,true,8cat_mega,true,keyword,true,false,false,,true,false,false,false,,true,true,/KOHO/HP/guide/index.htm,true,true,3段階,true,false,true,PDF,,,,広報みえ; バックナンバー一覧,,
S0025,滋賀県,滋賀県,prefecture,unknown,top,https://www.pref.shiga.lg.jp/,2026-02-16T09:00:00+09:00,200,https://www.pref.shiga.lg.jp/,滋賀県,ja,,custom,true,false,true,8cat,true,Google_CSE,false,false,true,火災+渇水,true,false,true,true,carousel,true,true,,false,true,3段階,false,false,false,,,,,Google_CSE(cx:001429382534592644305); jQuery; voice=yes,,
S0025,滋賀県,滋賀県,prefecture,unknown,contact,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/,2026-02-16T09:00:00+09:00,200,https://www.pref.shiga.lg.jp/kensei/gaiyou/soshiki/,組織から探す,ja,,custom,true,false,true,8cat,true,Google_CSE,true,true,false,,false,false,false,false,,true,true,,false,true,3段階,false,false,false,,,,,部局・課一覧,,
S0025,滋賀県,滋賀県,prefecture,unknown,service,https://www.pref.shiga.lg.jp/ippan/kosodatekyouiku/kosodate/339992.html,2026-02-16T09:00:00+09:00,200,https://www.pref.shiga.lg.jp/ippan/kosodatekyouiku/kosodate/339992.html,児童手当,ja,,custom,true,false,true,8cat,true,Google_CSE,true,true,false,,false,false,false,false,,true,true,,false,true,3段階,true,false,true,PDF,,,,児童手当制度改正後,,
S0025,滋賀県,滋賀県,prefecture,unknown,hub,https://www.pref.shiga.lg.jp/ippan/kurashi/,2026-02-16T09:00:00+09:00,200,https://www.pref.shiga.lg.jp/ippan/kurashi/,くらし,ja,,custom,true,false,true,8cat,true,Google_CSE,true,false,false,,false,false,true,false,,true,true,,false,true,3段階,false,false,false,,,,,カテゴリ一覧,,
S0025,滋賀県,滋賀県,prefecture,unknown,article,https://www.pref.shiga.lg.jp/kensei/koho/,2026-02-16T09:00:00+09:00,200,https://www.pref.shiga.lg.jp/kensei/koho/,広報しが,ja,,custom,true,false,true,8cat,true,Google_CSE,true,false,false,,true,false,false,false,,true,true,,false,true,3段階,true,false,true,PDF,,,,広報しが; バックナンバー,,
S0026,京都府,京都府,prefecture,unknown,top,https://www.pref.kyoto.jp/,2026-02-16T09:00:00+09:00,200,https://www.pref.kyoto.jp/,京都府,ja,,custom,true,true,true,9cat,true,keyword,false,false,true,緊急情報リンク,true,false,true,true,carousel,true,true,,true,true,font_size+color変更,false,false,false,,,,,ReadSpeaker+ふりがな,,
S0026,京都府,京都府,prefecture,unknown,contact,https://www.pref.kyoto.jp/soudan/index.html,2026-02-16T09:00:00+09:00,200,https://www.pref.kyoto.jp/soudan/index.html,総合案内・相談窓口,ja,,custom,true,true,true,9cat,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,true,font_size+color変更,false,false,false,,,,,相談窓口一覧,,
S0026,京都府,京都府,prefecture,unknown,service,https://www.pref.kyoto.jp/kosodate/kodomoteate.html,2026-02-16T09:00:00+09:00,200,https://www.pref.kyoto.jp/kosodate/kodomoteate.html,子ども手当,ja,,custom,true,true,true,9cat,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,true,font_size+color変更,true,false,false,,,,,児童手当,,
S0026,京都府,京都府,prefecture,unknown,hub,https://www.pref.kyoto.jp/kurashi/index.html,2026-02-16T09:00:00+09:00,200,https://www.pref.kyoto.jp/kurashi/index.html,くらし,ja,,custom,true,true,true,9cat,true,keyword,true,false,false,,false,false,true,false,,true,true,,true,true,font_size+color変更,false,false,false,,,,,カテゴリ一覧,,
S0026,京都府,京都府,prefecture,unknown,article,https://www.pref.kyoto.jp/koho/index.html,2026-02-16T09:00:00+09:00,200,https://www.pref.kyoto.jp/koho/index.html,広報・広聴,ja,,custom,true,true,true,9cat,true,keyword,true,false,false,,true,false,false,false,,true,true,,true,true,font_size+color変更,true,false,true,PDF,,,,京都府広報,,
S0028,兵庫県,兵庫県,prefecture,unknown,top,https://www.pref.hyogo.lg.jp/,2026-02-16T09:00:00+09:00,200,https://web.pref.hyogo.lg.jp/,兵庫県,ja,,custom,true,true,true,8cat,true,Google_CSE,false,false,true,災害関連情報,true,false,true,true,carousel,true,true,,true,true,ReadSpeaker+ふりがな,false,false,false,,,,,URL移転www→web; ReadSpeaker,,
S0028,兵庫県,兵庫県,prefecture,unknown,contact,https://web.pref.hyogo.lg.jp/org/index.html,2026-02-16T09:00:00+09:00,200,https://web.pref.hyogo.lg.jp/org/index.html,組織から探す,ja,,custom,true,true,true,8cat,true,Google_CSE,true,true,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+ふりがな,false,false,false,,,,,部局一覧,,
S0028,兵庫県,兵庫県,prefecture,unknown,service,https://web.pref.hyogo.lg.jp/kf12/hw10_000000068.html,2026-02-16T09:00:00+09:00,200,https://web.pref.hyogo.lg.jp/kf12/hw10_000000068.html,児童扶養手当,ja,,custom,true,true,true,8cat,true,Google_CSE,true,true,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+ふりがな,true,false,true,PDF,,,,児童扶養手当(児童手当専用ページなし),,
S0028,兵庫県,兵庫県,prefecture,unknown,hub,https://web.pref.hyogo.lg.jp/life/index.html,2026-02-16T09:00:00+09:00,200,https://web.pref.hyogo.lg.jp/life/index.html,くらし,ja,,custom,true,true,true,8cat,true,Google_CSE,true,false,false,,false,false,true,false,,true,true,,true,true,ReadSpeaker+ふりがな,false,false,false,,,,,カテゴリ一覧,,
S0028,兵庫県,兵庫県,prefecture,unknown,article,https://web.pref.hyogo.lg.jp/cgi-bin/press/press.cgi,2026-02-16T09:00:00+09:00,200,https://web.pref.hyogo.lg.jp/cgi-bin/press/press.cgi,報道発表,ja,,custom,true,true,true,8cat,true,Google_CSE,true,false,false,,true,true,false,false,,true,true,,true,true,ReadSpeaker+ふりがな,true,false,false,,,,,報道発表一覧; CGI動的生成,,
S0029,奈良県,奈良県,prefecture,unknown,top,https://www.pref.nara.jp/,2026-02-16T09:00:00+09:00,200,https://www.pref.nara.jp/,奈良県,ja,,custom,true,true,true,8cat,true,HP番号+keyword+全文検索,false,false,true,節水+山火事,true,false,true,true,5slides,true,true,,true,true,2段階,false,false,false,,,,,GTM(GTM-5ZMPHL6R); jQuery; color=黒/白,,
S0029,奈良県,奈良県,prefecture,unknown,contact,https://www.pref.nara.jp/1208.htm,2026-02-16T09:00:00+09:00,200,https://www.pref.nara.jp/1208.htm,県庁案内,ja,,custom,true,true,true,8cat,true,HP番号+keyword+全文検索,true,true,false,,false,false,false,false,,true,true,,true,true,2段階,false,false,false,,,,,各課連絡先,,
S0029,奈良県,奈良県,prefecture,unknown,service,https://www.pref.nara.jp/46143.htm,2026-02-16T09:00:00+09:00,200,https://www.pref.nara.jp/46143.htm,児童手当,ja,,custom,true,true,true,8cat,true,HP番号+keyword+全文検索,true,true,false,,false,false,false,false,,true,true,,true,true,2段階,true,false,false,,,,,児童手当,,
S0029,奈良県,奈良県,prefecture,unknown,hub,https://www.pref.nara.jp/1260.htm,2026-02-16T09:00:00+09:00,200,https://www.pref.nara.jp/1260.htm,くらし,ja,,custom,true,true,true,8cat,true,HP番号+keyword+全文検索,true,false,false,,false,false,true,false,,true,true,,true,true,2段階,false,false,false,,,,,カテゴリ一覧,,
S0029,奈良県,奈良県,prefecture,unknown,article,https://www.pref.nara.jp/1623.htm,2026-02-16T09:00:00+09:00,200,https://www.pref.nara.jp/1623.htm,広報,ja,,custom,true,true,true,8cat,true,HP番号+keyword+全文検索,true,false,false,,true,false,false,false,,true,true,,true,true,2段階,true,false,true,PDF,,,,広報; バックナンバー,,
S0030,和歌山県,和歌山県,prefecture,unknown,top,https://www.pref.wakayama.lg.jp/,2026-02-16T09:00:00+09:00,200,https://www.pref.wakayama.lg.jp/,和歌山県,ja,,custom,true,true,true,5cat,true,keyword,false,false,true,,true,false,true,true,5slides+play/stop,true,true,,true,true,2段階,false,false,false,,,,,GA(G-4F1V4LYK2Y); skip_link=4箇所; ReadSpeaker; color=白/黒/青,,
S0030,和歌山県,和歌山県,prefecture,unknown,contact,https://www.pref.wakayama.lg.jp/prefg/000200/inquiry.html,2026-02-16T09:00:00+09:00,200,https://www.pref.wakayama.lg.jp/prefg/000200/inquiry.html,お問い合わせ,ja,,custom,true,true,true,5cat,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,true,2段階,false,false,false,,,,,問い合わせ一覧,,
S0030,和歌山県,和歌山県,prefecture,unknown,service,https://www.pref.wakayama.lg.jp/prefg/040200/jidoteate.html,2026-02-16T09:00:00+09:00,200,https://www.pref.wakayama.lg.jp/prefg/040200/jidoteate.html,児童手当,ja,,custom,true,true,true,5cat,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,true,2段階,true,false,true,PDF,,,,児童手当,,
S0030,和歌山県,和歌山県,prefecture,unknown,article,https://www.pref.wakayama.lg.jp/prefg/000200/,2026-02-16T09:00:00+09:00,200,https://www.pref.wakayama.lg.jp/prefg/000200/,広報,ja,,custom,true,true,true,5cat,true,keyword,true,false,false,,true,false,false,false,,true,true,,true,true,2段階,true,false,true,PDF,,,,県民の友; バックナンバー,,
S0188,京都府,京都市,municipality,A,top,https://www.city.kyoto.lg.jp/,2026-02-16T09:00:00+09:00,200,https://www.city.kyoto.lg.jp/index.html,京都市,ja,KanaboWeb,KanaboWeb,true,true,true,6cat,true,Google_CSE,false,false,true,,true,false,true,true,5slides,true,true,,true,true,ReadSpeaker+ふりがな,false,false,false,,,,,GTM(GTM-KKNZV3Q); bxslider; ReadSpeaker+ふりがな+やさしい日本語; Google_CSE(cx:d65aa2c189dd8476b),,
S0188,京都府,京都市,municipality,A,contact,https://www.city.kyoto.lg.jp/main/soshiki_list.html,2026-02-16T09:00:00+09:00,200,https://www.city.kyoto.lg.jp/main/soshiki_list.html,組織一覧,ja,KanaboWeb,KanaboWeb,true,true,true,6cat,true,Google_CSE,true,true,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+ふりがな,false,false,false,,,,,局・区一覧,,
S0188,京都府,京都市,municipality,A,service,https://www.city.kyoto.lg.jp/hagukumi/page/0000182951.html,2026-02-16T09:00:00+09:00,200,https://www.city.kyoto.lg.jp/hagukumi/page/0000182951.html,児童手当,ja,KanaboWeb,KanaboWeb,true,true,true,6cat,true,Google_CSE,true,true,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+ふりがな,true,false,true,PDF,,,,児童手当,,
S0188,京都府,京都市,municipality,A,hub,https://www.city.kyoto.lg.jp/menu1/index.html,2026-02-16T09:00:00+09:00,200,https://www.city.kyoto.lg.jp/menu1/index.html,暮らしの情報,ja,KanaboWeb,KanaboWeb,true,true,true,6cat,true,Google_CSE,true,false,false,,false,false,true,false,,true,true,,true,true,ReadSpeaker+ふりがな,false,false,false,,,,,カテゴリ一覧,,
S0188,京都府,京都市,municipality,A,article,https://www.city.kyoto.lg.jp/menu5/category/72-2-0-0-0-0-0-0-0-0.html,2026-02-16T09:00:00+09:00,200,https://www.city.kyoto.lg.jp/menu5/category/72-2-0-0-0-0-0-0-0-0.html,市民しんぶん,ja,KanaboWeb,KanaboWeb,true,true,true,6cat,true,Google_CSE,true,false,false,,true,true,false,false,,true,true,,true,true,ReadSpeaker+ふりがな,true,false,true,PDF,,,,市民しんぶん; バックナンバー,,
