sample_id,prefecture,municipality_name,layer,population_category,page_type,url,fetch_timestamp,http_status,final_url,page_title,lang_attribute,cms_fingerprint,tech_vendor,has_skip_link,has_hamburger_menu,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pager,has_card_layout,has_hero_carousel,hero_carousel_variant,has_footer_sitemap,has_accessibility_link,accessibility_url,has_color_inversion,has_custom_font_size,custom_font_size_variant,has_article_meta,has_toc,has_attachment_list,attachment_variant,hosting_clue,known_rewrite,contrast_risk_hint,notes,screenshot_path,screenshot_hash
S0040,福岡県,福岡県,prefecture,unknown,top,https://www.pref.fukuoka.lg.jp/,2026-02-16T20:00:00+09:00,200,https://www.pref.fukuoka.lg.jp/,福岡県庁ホームページ,ja,,custom,false,true,true,11cat_horizontal,true,Google_CSE+category,false,false,true,防災HP連携,true,false,true,true,banner_rotation,true,true,,true,true,font_size(標準拡大)+背景色(白黒青)+音声読み上げ+やさしい日本語(__tsutaeruMO),false,false,false,,,,,GA(G-QEL9CK9BQ2)+UA(UA-3616062-1); chatbot; SNS=X+LINE; 多言語,,
S0040,福岡県,福岡県,prefecture,unknown,contact,https://www.pref.fukuoka.lg.jp/contents/soudanmadogutiitiran01.html,2026-02-16T20:00:00+09:00,200,https://www.pref.fukuoka.lg.jp/contents/soudanmadogutiitiran01.html,総合相談窓口一覧,ja,,custom,false,true,true,11cat_horizontal,true,Google_CSE+category,true,false,false,,false,false,false,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青)+音声読み上げ+やさしい日本語(__tsutaeruMO),false,false,false,,,,,総合相談窓口,,
S0040,福岡県,福岡県,prefecture,unknown,service,https://www.pref.fukuoka.lg.jp/contents/jidoufuyouteate-23-1.html,2026-02-16T20:00:00+09:00,200,https://www.pref.fukuoka.lg.jp/contents/jidoufuyouteate-23-1.html,児童扶養手当について,ja,,custom,false,true,true,11cat_horizontal,true,Google_CSE+category,true,true,false,,false,false,false,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青)+音声読み上げ+やさしい日本語(__tsutaeruMO),true,false,true,PDF,,,,児童扶養手当(県は児童手当でなく児童扶養手当を管轄),,
S0040,福岡県,福岡県,prefecture,unknown,hub,https://www.pref.fukuoka.lg.jp/life/,2026-02-16T20:00:00+09:00,200,https://www.pref.fukuoka.lg.jp/life/,くらしの情報,ja,,custom,false,true,true,11cat_horizontal,true,Google_CSE+category,true,false,false,,false,false,true,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青)+音声読み上げ+やさしい日本語(__tsutaeruMO),false,false,false,,,,,くらしカテゴリ,,
S0040,福岡県,福岡県,prefecture,unknown,article,https://www.pref.fukuoka.lg.jp/kensei/koho/,2026-02-16T20:00:00+09:00,200,https://www.pref.fukuoka.lg.jp/kensei/koho/,広報,ja,,custom,false,true,true,11cat_horizontal,true,Google_CSE+category,true,false,false,,true,true,false,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青)+音声読み上げ+やさしい日本語(__tsutaeruMO),true,false,false,,,,,広報,,
S0041,佐賀県,佐賀県,prefecture,unknown,top,https://www.pref.saga.lg.jp/,2026-02-16T20:00:00+09:00,200,https://www.pref.saga.lg.jp/,佐賀県ホームページ,ja,,custom,false,true,true,6cat_horizontal,true,keyword,false,false,true,防災・緊急,true,false,true,true,bxSlider(fade),true,true,,true,true,font_size(拡大標準)+背景色(青黒白),false,false,false,,,,,GTM(GTM-TV22SFD)+GA(G-6X8CLXQLYW)+UA(UA-79911862-1); SNS=LINE+X+FB; 多言語(5:英中繁韓日); 電話リレーサービス,,
S0041,佐賀県,佐賀県,prefecture,unknown,contact,https://www.pref.saga.lg.jp/kiji00336883/index.html,2026-02-16T20:00:00+09:00,200,https://www.pref.saga.lg.jp/kiji00336883/index.html,各課へのお問合せ,ja,,custom,false,true,true,6cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,true,font_size(拡大標準)+背景色(青黒白),false,false,false,,,,,各課問合せ,,
S0041,佐賀県,佐賀県,prefecture,unknown,service,https://www.pref.saga.lg.jp/kiji003654/index.html,2026-02-16T20:00:00+09:00,200,https://www.pref.saga.lg.jp/kiji003654/index.html,児童扶養手当制度,ja,,custom,false,true,true,6cat_horizontal,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,true,font_size(拡大標準)+背景色(青黒白),true,false,true,PDF,,,,児童扶養手当,,
S0041,佐賀県,佐賀県,prefecture,unknown,hub,https://www.pref.saga.lg.jp/list00507.html,2026-02-16T20:00:00+09:00,200,https://www.pref.saga.lg.jp/list00507.html,子育てし大県さが,ja,,custom,false,true,true,6cat_horizontal,true,keyword,true,false,false,,false,false,true,false,,true,true,,true,true,font_size(拡大標準)+背景色(青黒白),false,false,false,,,,,子育てカテゴリ,,
S0041,佐賀県,佐賀県,prefecture,unknown,article,https://www.pref.saga.lg.jp/kensei/koho/,2026-02-16T20:00:00+09:00,200,https://www.pref.saga.lg.jp/kensei/koho/,広報,ja,,custom,false,true,true,6cat_horizontal,true,keyword,true,false,false,,true,true,false,false,,true,true,,true,true,font_size(拡大標準)+背景色(青黒白),true,false,false,,,,,広報,,
