sample_id,prefecture,municipality_name,layer,population_category,page_type,url,fetch_timestamp,http_status,final_url,page_title,lang_attribute,cms_fingerprint,tech_vendor,has_skip_link,has_hamburger_menu,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pager,has_card_layout,has_hero_carousel,hero_carousel_variant,has_footer_sitemap,has_accessibility_link,accessibility_url,has_color_inversion,has_custom_font_size,custom_font_size_variant,has_article_meta,has_toc,has_attachment_list,attachment_variant,hosting_clue,known_rewrite,contrast_risk_hint,notes,screenshot_path,screenshot_hash
S0244,岡山県,新庄村,municipality,D,top,http://www.vill.shinjo.okayama.jp/,2026-02-16T14:00:00+09:00,dns_error,http://www.vill.shinjo.okayama.jp/,新庄村,ja,,custom,false,false,false,,false,,false,false,false,,false,false,false,false,,false,false,,false,false,,false,false,false,,,,,ECONNREFUSED; HTTP運用; index.php?id=パス構成,,
S0244,岡山県,新庄村,municipality,D,contact,http://www.vill.shinjo.okayama.jp/index.php?id=87,2026-02-16T14:00:00+09:00,dns_error,http://www.vill.shinjo.okayama.jp/index.php?id=87,お問い合わせ,ja,,custom,false,false,false,,false,,false,false,false,,false,false,false,false,,false,false,,false,false,,false,false,false,,,,,ECONNREFUSED,,
S0244,岡山県,新庄村,municipality,D,service,http://www.vill.shinjo.okayama.jp/index.php?id=61,2026-02-16T14:00:00+09:00,dns_error,http://www.vill.shinjo.okayama.jp/index.php?id=61,くらしガイド,ja,,custom,false,false,false,,false,,false,false,false,,false,false,false,false,,false,false,,false,false,,false,false,false,,,,,ECONNREFUSED,,
S0244,岡山県,新庄村,municipality,D,hub,http://www.vill.shinjo.okayama.jp/index.php?id=1,2026-02-16T14:00:00+09:00,dns_error,http://www.vill.shinjo.okayama.jp/index.php?id=1,トップページ,ja,,custom,false,false,false,,false,,false,false,false,,false,false,false,false,,false,false,,false,false,,false,false,false,,,,,ECONNREFUSED,,
S0244,岡山県,新庄村,municipality,D,article,http://www.vill.shinjo.okayama.jp/index.php?id=140,2026-02-16T14:00:00+09:00,dns_error,http://www.vill.shinjo.okayama.jp/index.php?id=140,各種計画,ja,,custom,false,false,false,,false,,false,false,false,,false,false,false,false,,false,false,,false,false,,false,false,false,,,,,ECONNREFUSED,,
S0245,広島県,神石高原町,municipality,D,top,https://www.jinsekigun.jp/,2026-02-16T14:00:00+09:00,200,https://www.jinsekigun.jp/,神石高原町,ja,,custom,false,true,true,6cat_horizontal,false,,false,false,false,,true,false,true,true,carousel,false,false,,false,false,,false,false,false,,,,,GA(G-30BV1BR5J0); JS必須; SNS=FB+IG+X,,
S0245,広島県,神石高原町,municipality,D,contact,https://www.jinsekigun.jp/town/formation/,2026-02-16T14:00:00+09:00,200,https://www.jinsekigun.jp/town/formation/,役場案内,ja,,custom,false,true,true,6cat_horizontal,false,,true,false,false,,false,false,false,false,,false,false,,false,false,,false,false,false,,,,,組織一覧,,
S0245,広島県,神石高原町,municipality,D,service,https://www.jinsekigun.jp/town/2/teate/,2026-02-16T14:00:00+09:00,200,https://www.jinsekigun.jp/town/2/teate/,手当・助成,ja,,custom,false,true,true,6cat_horizontal,false,,true,true,false,,false,false,false,false,,false,false,,false,false,,true,false,true,PDF,,,,手当・助成カテゴリ,,
S0245,広島県,神石高原町,municipality,D,hub,https://www.jinsekigun.jp/town/2/,2026-02-16T14:00:00+09:00,200,https://www.jinsekigun.jp/town/2/,くらし・行政,ja,,custom,false,true,true,6cat_horizontal,false,,true,false,false,,false,false,true,false,,false,false,,false,false,,false,false,false,,,,,くらしカテゴリ,,
S0245,広島県,神石高原町,municipality,D,article,https://www.jinsekigun.jp/town/formation/kosodate/,2026-02-16T14:00:00+09:00,200,https://www.jinsekigun.jp/town/formation/kosodate/,子育て応援課,ja,,custom,false,true,true,6cat_horizontal,false,,true,false,false,,true,true,false,false,,false,false,,false,false,,true,false,false,,,,,子育て応援課,,
S0246,山口県,阿武町,municipality,D,top,https://www.town.abu.lg.jp/,2026-02-16T14:00:00+09:00,200,https://www.town.abu.lg.jp/,阿武町役場,ja,WordPress,WordPress,false,true,true,2cat_horizontal,true,keyword,false,false,true,救急医療,true,false,true,true,carousel(13+),true,false,,false,false,,false,false,false,,,,,WordPress 6.5.7; GA(UA-102206941-1); SNS=FB+IG+X,,
S0246,山口県,阿武町,municipality,D,contact,https://www.town.abu.lg.jp/guide/,2026-02-16T14:00:00+09:00,200,https://www.town.abu.lg.jp/guide/,暮らしの総合案内,ja,WordPress,WordPress,false,true,true,2cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,false,,false,false,,false,false,false,,,,,暮らし総合案内,,
S0246,山口県,阿武町,municipality,D,service,http://www.town.abu.lg.jp/guide/zidouhuyouteatenosikyuu/,2026-02-16T14:00:00+09:00,200,http://www.town.abu.lg.jp/guide/zidouhuyouteatenosikyuu/,児童扶養手当の支給,ja,WordPress,WordPress,false,true,true,2cat_horizontal,true,keyword,true,true,false,,false,false,false,false,,true,false,,false,false,,true,false,true,PDF,,,,児童扶養手当,,
S0246,山口県,阿武町,municipality,D,hub,https://www.town.abu.lg.jp/guide/,2026-02-16T14:00:00+09:00,200,https://www.town.abu.lg.jp/guide/,暮らしの総合案内,ja,WordPress,WordPress,false,true,true,2cat_horizontal,true,keyword,true,false,false,,false,false,true,false,,true,false,,false,false,,false,false,false,,,,,くらしカテゴリ,,
S0246,山口県,阿武町,municipality,D,article,https://www.town.abu.lg.jp/,2026-02-16T14:00:00+09:00,200,https://www.town.abu.lg.jp/,阿武町役場,ja,WordPress,WordPress,false,true,true,2cat_horizontal,true,keyword,false,false,true,救急医療,true,true,false,false,,true,false,,false,false,,true,false,false,,,,,トップ=記事一覧兼用,,
S0247,島根県,美郷町,municipality,D,top,https://www.town.shimane-misato.lg.jp/,2026-02-16T14:00:00+09:00,200,https://www.town.shimane-misato.lg.jp/,島根県美郷町,ja,WordPress,WordPress,false,true,true,5cat_horizontal,false,,false,false,false,,true,false,true,true,banner,true,false,,false,false,,false,false,false,,,,,WordPress; GA(UA-149161372-1); SNS=FB+X+IG+LINE+YT+note,,
S0247,島根県,美郷町,municipality,D,contact,https://www.town.shimane-misato.lg.jp/personaldata/,2026-02-16T14:00:00+09:00,200,https://www.town.shimane-misato.lg.jp/personaldata/,個人情報保護,ja,WordPress,WordPress,false,true,true,5cat_horizontal,false,,true,false,false,,false,false,false,false,,true,false,,false,false,,false,false,false,,,,,個人情報保護ページ,,
S0247,島根県,美郷町,municipality,D,service,https://www.town.shimane-misato.lg.jp/,2026-02-16T14:00:00+09:00,200,https://www.town.shimane-misato.lg.jp/,島根県美郷町,ja,WordPress,WordPress,false,true,true,5cat_horizontal,false,,false,false,false,,true,false,true,true,banner,true,false,,false,false,,false,false,false,,,,,児童手当ページ未発見; トップ代替,,
S0247,島根県,美郷町,municipality,D,hub,https://www.town.shimane-misato.lg.jp/,2026-02-16T14:00:00+09:00,200,https://www.town.shimane-misato.lg.jp/,島根県美郷町,ja,WordPress,WordPress,false,true,true,5cat_horizontal,false,,false,false,false,,true,false,true,true,banner,true,false,,false,false,,false,false,false,,,,,くらしカテゴリ; トップ代替,,
S0247,島根県,美郷町,municipality,D,article,https://www.town.shimane-misato.lg.jp/,2026-02-16T14:00:00+09:00,200,https://www.town.shimane-misato.lg.jp/,島根県美郷町,ja,WordPress,WordPress,false,true,true,5cat_horizontal,false,,false,false,false,,true,true,false,false,,true,false,,false,false,,true,false,false,,,,,記事ページ; トップ代替,,
