sample_id,prefecture,municipality_name,layer,population_category,page_type,page_url,captured_at,http_status,final_url,page_title,lang_attr,cms_fingerprint,theme_vendor_hint,has_skip_link,has_header_brand,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pickup,has_carousel,has_hub_cards,hub_cards_variant,has_footer_policies,has_accessibility_link,accessibility_url,has_contact_info,has_contact_form,contact_form_variant,has_article_meta,has_toc,has_attachments,attachments_variant,heading_outline_score,keyboard_nav_risk,contrast_risk_hint,notes,evidence_dom_snippets_path,screenshot_path
S0058,北海道,岩見沢市,municipality,C,top,https://www.city.iwamizawa.hokkaido.jp/,2026-02-15T20:56:17+09:00,200,https://www.city.iwamizawa.hokkaido.jp/,ホーム／岩見沢市ホームページ,ja,SMART CMS,SmartValue,true,true,true,dropdown,true,header,false,false,false,,false,true,false,true,icon,true,true,,true,false,,false,false,false,,good,low,low,[skip_link] a href=#container 本文へ; [header_brand] logo img; [global_nav] dropdown くらし・手続き/子育て・教育/観光/産業・ビジネス/市政情報; [search] Google-integrated form; [pickup] PICK UP 5 items; [hub_cards] 9 life scene cards icon grid; [footer_policies] プライバシーポリシー/ウェブアクセシビリティ; [accessibility_link] ウェブアクセシビリティ; [contact_info] 〒068-8686 0126-23-4111,,
S0058,北海道,岩見沢市,municipality,C,contact,https://www.city.iwamizawa.hokkaido.jp/soshiki/shomuka/iwamizawashi_shokai/3872.html,2026-02-15T20:56:17+09:00,200,https://www.city.iwamizawa.hokkaido.jp/soshiki/shomuka/iwamizawashi_shokai/3872.html,市役所／岩見沢市ホームページ,ja,SMART CMS,SmartValue,true,true,true,dropdown,true,header,true,false,false,,false,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[skip_link] a href=#container; [breadcrumb] implied; [contact_info] 〒068-8686 0126-23-4111 FAX 0126-23-9977 9:00-17:30; [footer_policies] プライバシー/アクセシビリティ; [accessibility_link] ウェブアクセシビリティ,,
S0058,北海道,岩見沢市,municipality,C,service,https://www.city.iwamizawa.hokkaido.jp/soshiki/kodomoka/kosodate/4/2426.html,2026-02-15T20:56:17+09:00,404,,,,,,false,false,false,,false,,false,false,false,,false,false,false,false,,false,false,,false,false,,false,false,false,,,,,404 at time of access; WebSearch indexed as 児童手当／岩見沢市ホームページ but page returns 404,,
S0058,北海道,岩見沢市,municipality,C,hub,https://www.city.iwamizawa.hokkaido.jp/lifescene/index.html,2026-02-15T20:56:17+09:00,200,https://www.city.iwamizawa.hokkaido.jp/lifescene/index.html,ライフシーン／岩見沢市ホームページ,ja,SMART CMS,SmartValue,true,true,true,dropdown,true,header,true,false,false,,false,false,false,true,icon,true,true,,true,false,,false,false,false,,good,low,low,[skip_link] a href=#container; [breadcrumb] present; [hub_cards] 8 life stage categories icon grid (出産・子育て/教育/就職・退職/結婚・離婚/引越し・住まい/健康・医療/福祉・介護/お悔やみ・ごみ出し); [footer_policies] プライバシー/アクセシビリティ; [accessibility_link] ウェブアクセシビリティ,,
S0058,北海道,岩見沢市,municipality,C,article,https://www.city.iwamizawa.hokkaido.jp/soshiki/johoseisakuka/internet/9242.html,2026-02-15T20:56:17+09:00,200,https://www.city.iwamizawa.hokkaido.jp/soshiki/johoseisakuka/internet/9242.html,地域BWAサービス／岩見沢市ホームページ,ja,SMART CMS,SmartValue,true,true,true,dropdown,true,header,true,false,false,,false,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[skip_link] a href=#container; [breadcrumb] present; [contact_info] はまなす情報 0126-35-7170; [footer_policies] プライバシー/アクセシビリティ; [accessibility_link] ウェブアクセシビリティ,,
S0059,北海道,夕張市,municipality,D,top,https://www.city.yubari.lg.jp/,2026-02-15T20:56:17+09:00,200,https://www.city.yubari.lg.jp/,メロンのまち 北海道夕張市ホームページ,ja,,,true,true,true,dropdown,true,header,false,false,false,,true,false,true,false,,true,true,https://www.city.yubari.lg.jp/site/userguide/list10-31.html,true,false,,false,false,false,,good,low,low,[skip_link] a href=#skip 本文へ; [header_brand] logo img_top_logo.png; [global_nav] dropdown くらし・手続き/子育て・教育/健康・福祉/しごと・産業/行政情報/観光情報; [search] role=search keyword input; [news_list] dated entries 2026-02-12; [carousel] promotional banners ふるさと納税/スキー場; [footer_policies] 個人情報保護/アクセシビリティ/サイトマップ; [accessibility_link] アクセシビリティ; [contact_info] 0123-52-3131 〒068-0492,,
S0059,北海道,夕張市,municipality,D,contact,https://www.city.yubari.lg.jp/soshiki/2/5017.html,2026-02-15T20:56:17+09:00,200,https://www.city.yubari.lg.jp/soshiki/2/5017.html,お問い合わせ - 北海道夕張市ホームページ,ja,,,true,true,true,dropdown,true,header,true,false,false,,false,false,false,false,,true,true,https://www.city.yubari.lg.jp/site/userguide/list10-31.html,true,true,simple,false,false,false,,good,low,low,[skip_link] a href=#skip; [breadcrumb] present; [contact_info] 0123-52-3131 8:45-17:30; [contact_form] ~30 department inquiry forms; [footer_policies] 個人情報/アクセシビリティ; [accessibility_link] アクセシビリティ,,
S0059,北海道,夕張市,municipality,D,service,https://www.city.yubari.lg.jp/soshiki/11/1658.html,2026-02-15T20:56:17+09:00,200,https://www.city.yubari.lg.jp/soshiki/11/1658.html,児童手当 - 北海道夕張市ホームページ,ja,,,true,true,true,dropdown,true,header,true,false,false,,false,false,false,false,,true,true,https://www.city.yubari.lg.jp/site/userguide/list10-31.html,true,false,,false,false,false,,good,low,low,[skip_link] a href=#skip; [breadcrumb] present; [contact_info] 生活福祉課 0123-57-7582; [footer_policies] 個人情報/アクセシビリティ; [accessibility_link] アクセシビリティ,,
S0059,北海道,夕張市,municipality,D,hub,https://www.city.yubari.lg.jp/life/1/,2026-02-15T20:56:17+09:00,200,https://www.city.yubari.lg.jp/life/1/,くらし・手続き - 北海道夕張市ホームページ,ja,,,true,true,true,dropdown,true,header,true,false,false,,true,false,false,true,text,true,true,https://www.city.yubari.lg.jp/site/userguide/list10-31.html,true,false,,false,false,false,,good,low,low,[skip_link] a href=#skip; [breadcrumb] present; [hub_cards] 9 category text links (届出届/税/保険年金/環境衛生/住宅引越/水道/交通/安全安心/法律相談); [news_list] 5 dated entries; [footer_policies] 個人情報/アクセシビリティ; [accessibility_link] アクセシビリティ,,
S0059,北海道,夕張市,municipality,D,article,https://www.city.yubari.lg.jp/site/mayor/7289.html,2026-02-15T20:56:17+09:00,200,https://www.city.yubari.lg.jp/site/mayor/7289.html,市長コラム(令和7年度) - 市長の部屋 - 北海道夕張市ホームページ,ja,,,true,true,true,dropdown,true,header,true,false,false,,false,false,false,false,,true,true,https://www.city.yubari.lg.jp/site/userguide/list10-31.html,false,false,,true,false,false,,good,low,low,[skip_link] a href=#skip; [breadcrumb] present; [article_meta] monthly columns Apr-Feb with dates; [footer_policies] 個人情報/アクセシビリティ; [accessibility_link] アクセシビリティ,,
