sample_id,prefecture,municipality_name,layer,population_category,page_type,url,fetch_timestamp,http_status,final_url,page_title,lang_attribute,cms_fingerprint,tech_vendor,has_skip_link,has_hamburger_menu,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pager,has_card_layout,has_hero_carousel,hero_carousel_variant,has_footer_sitemap,has_accessibility_link,accessibility_url,has_color_inversion,has_custom_font_size,custom_font_size_variant,has_article_meta,has_toc,has_attachment_list,attachment_variant,hosting_clue,known_rewrite,contrast_risk_hint,notes,screenshot_path,screenshot_hash
S0036,徳島県,徳島県,prefecture,unknown,top,https://www.pref.tokushima.lg.jp/,2026-02-16T15:00:00+09:00,200,https://www.pref.tokushima.lg.jp/,徳島県ホームページ,ja,cms_public,custom,false,true,true,5cat_horizontal,true,category_filter,false,false,true,防災・緊急情報,true,false,true,true,slick_carousel,true,true,,true,true,font_size(小標準大)+背景色+音声読み上げ+やさしいブラウザ,false,false,false,,,,,GA(G-5BGLEP1Y54); SNS=X+FB+IG+LINE+YT,,
S0036,徳島県,徳島県,prefecture,unknown,contact,https://www.pref.tokushima.lg.jp/kenseijoho/soshiki/,2026-02-16T15:00:00+09:00,200,https://www.pref.tokushima.lg.jp/kenseijoho/soshiki/,組織から探す,ja,cms_public,custom,false,true,true,5cat_horizontal,true,category_filter,true,false,false,,false,false,false,false,,true,true,,true,true,font_size(小標準大)+背景色+音声読み上げ+やさしいブラウザ,false,false,false,,,,,組織一覧,,
S0036,徳島県,徳島県,prefecture,unknown,service,https://www.pref.tokushima.lg.jp/ippannokata/kenko/kosodateshien/5019160,2026-02-16T15:00:00+09:00,200,https://www.pref.tokushima.lg.jp/ippannokata/kenko/kosodateshien/5019160,児童手当制度の御案内,ja,cms_public,custom,false,true,true,5cat_horizontal,true,category_filter,true,true,false,,false,false,false,false,,true,true,,true,true,font_size(小標準大)+背景色+音声読み上げ+やさしいブラウザ,true,false,true,PDF,,,,児童手当,,
S0036,徳島県,徳島県,prefecture,unknown,hub,https://www.pref.tokushima.lg.jp/ippannokata/,2026-02-16T15:00:00+09:00,200,https://www.pref.tokushima.lg.jp/ippannokata/,一般の方,ja,cms_public,custom,false,true,true,5cat_horizontal,true,category_filter,true,false,false,,false,false,true,false,,true,true,,true,true,font_size(小標準大)+背景色+音声読み上げ+やさしいブラウザ,false,false,false,,,,,くらしカテゴリ,,
S0036,徳島県,徳島県,prefecture,unknown,article,https://www.pref.tokushima.lg.jp/kenseijoho/koho/,2026-02-16T15:00:00+09:00,200,https://www.pref.tokushima.lg.jp/kenseijoho/koho/,広報,ja,cms_public,custom,false,true,true,5cat_horizontal,true,category_filter,true,false,false,,true,true,false,false,,true,true,,true,true,font_size(小標準大)+背景色+音声読み上げ+やさしいブラウザ,true,false,false,,,,,広報,,
S0037,香川県,香川県,prefecture,unknown,top,https://www.pref.kagawa.lg.jp/,2026-02-16T15:00:00+09:00,200,https://www.pref.kagawa.lg.jp/,香川県ホームページ,ja,,custom,true,true,true,8cat_horizontal,true,Google_CSE,false,false,true,交通死亡事故多発,true,false,true,true,carousel,true,true,,false,true,ReadSpeaker+font_size+色,false,false,false,,,,,Google_CSE(005536401459581501717); SNS=X+FB+YT+IG,,
S0037,香川県,香川県,prefecture,unknown,contact,https://www.pref.kagawa.lg.jp/soshiki/,2026-02-16T15:00:00+09:00,200,https://www.pref.kagawa.lg.jp/soshiki/,組織から探す,ja,,custom,true,true,true,8cat_horizontal,true,Google_CSE,true,false,false,,false,false,false,false,,true,true,,false,true,ReadSpeaker+font_size+色,false,false,false,,,,,組織一覧,,
S0037,香川県,香川県,prefecture,unknown,service,https://www.pref.kagawa.lg.jp/kosodate/jidoteate/index.html,2026-02-16T15:00:00+09:00,200,https://www.pref.kagawa.lg.jp/kosodate/jidoteate/index.html,児童手当,ja,,custom,true,true,true,8cat_horizontal,true,Google_CSE,true,true,false,,false,false,false,false,,true,true,,false,true,ReadSpeaker+font_size+色,true,false,true,PDF,,,,児童手当,,
S0037,香川県,香川県,prefecture,unknown,hub,https://www.pref.kagawa.lg.jp/kurashi/,2026-02-16T15:00:00+09:00,200,https://www.pref.kagawa.lg.jp/kurashi/,くらし,ja,,custom,true,true,true,8cat_horizontal,true,Google_CSE,true,false,false,,false,false,true,false,,true,true,,false,true,ReadSpeaker+font_size+色,false,false,false,,,,,くらしカテゴリ,,
S0037,香川県,香川県,prefecture,unknown,article,https://www.pref.kagawa.lg.jp/kensei/koho/,2026-02-16T15:00:00+09:00,200,https://www.pref.kagawa.lg.jp/kensei/koho/,広報,ja,,custom,true,true,true,8cat_horizontal,true,Google_CSE,true,false,false,,true,true,false,false,,true,true,,false,true,ReadSpeaker+font_size+色,true,false,false,,,,,広報,,
S0038,愛媛県,愛媛県,prefecture,unknown,top,https://www.pref.ehime.jp/,2026-02-16T15:00:00+09:00,200,https://www.pref.ehime.jp/,愛媛県庁公式ホームページ,ja,,custom,true,true,true,7cat_horizontal,true,keyword+ページID,false,false,true,林野火災警報,true,false,true,true,slick_carousel,true,true,,true,true,ReadSpeaker+font_size+背景色(白黒青),false,false,false,,,,,GTM(GTM-PHQ65GK),,
S0038,愛媛県,愛媛県,prefecture,unknown,contact,https://www.pref.ehime.jp/soshiki/,2026-02-16T15:00:00+09:00,200,https://www.pref.ehime.jp/soshiki/,組織から探す,ja,,custom,true,true,true,7cat_horizontal,true,keyword+ページID,true,false,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+font_size+背景色(白黒青),false,false,false,,,,,組織一覧,,
S0038,愛媛県,愛媛県,prefecture,unknown,service,https://www.pref.ehime.jp/page/7088.html,2026-02-16T15:00:00+09:00,200,https://www.pref.ehime.jp/page/7088.html,児童手当制度とは,ja,,custom,true,true,true,7cat_horizontal,true,keyword+ページID,true,true,false,,false,false,false,false,,true,true,,true,true,ReadSpeaker+font_size+背景色(白黒青),true,false,true,PDF,,,,児童手当,,
S0038,愛媛県,愛媛県,prefecture,unknown,hub,https://www.pref.ehime.jp/kurashi/,2026-02-16T15:00:00+09:00,200,https://www.pref.ehime.jp/kurashi/,くらし・防災,ja,,custom,true,true,true,7cat_horizontal,true,keyword+ページID,true,false,false,,false,false,true,false,,true,true,,true,true,ReadSpeaker+font_size+背景色(白黒青),false,false,false,,,,,くらしカテゴリ,,
S0038,愛媛県,愛媛県,prefecture,unknown,article,https://www.pref.ehime.jp/kensei/koho/,2026-02-16T15:00:00+09:00,200,https://www.pref.ehime.jp/kensei/koho/,広報,ja,,custom,true,true,true,7cat_horizontal,true,keyword+ページID,true,false,false,,true,true,false,false,,true,true,,true,true,ReadSpeaker+font_size+背景色(白黒青),true,false,false,,,,,広報,,
S0039,高知県,高知県,prefecture,unknown,top,https://www.pref.kochi.lg.jp/,2026-02-16T15:00:00+09:00,200,https://www.pref.kochi.lg.jp/,高知県庁ホームページ,ja,Joruri,Joruri CMS,false,true,true,5cat_horizontal,true,keyword,false,false,true,災害・救急情報,true,false,true,true,carousel,true,true,,true,true,音声読み上げ+ふりがな+背景色(4色)+font_size+Google翻訳,false,false,false,,,,,GTM(GTM-5NG5289P)+GA(G-ZM8092CNSK); SNS=FB+X+TikTok+LINE+YT,,
S0039,高知県,高知県,prefecture,unknown,contact,https://www.pref.kochi.lg.jp/soshiki/,2026-02-16T15:00:00+09:00,200,https://www.pref.kochi.lg.jp/soshiki/,組織から探す,ja,Joruri,Joruri CMS,false,true,true,5cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,true,音声読み上げ+ふりがな+背景色(4色)+font_size+Google翻訳,false,false,false,,,,,組織一覧,,
S0039,高知県,高知県,prefecture,unknown,service,https://www.pref.kochi.lg.jp/doc/2023042800085/,2026-02-16T15:00:00+09:00,200,https://www.pref.kochi.lg.jp/doc/2023042800085/,児童扶養手当,ja,Joruri,Joruri CMS,false,true,true,5cat_horizontal,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,true,音声読み上げ+ふりがな+背景色(4色)+font_size+Google翻訳,true,false,true,PDF,,,,児童扶養手当; 児童手当専用ページ未発見,,
S0039,高知県,高知県,prefecture,unknown,hub,https://www.pref.kochi.lg.jp/kurashi/,2026-02-16T15:00:00+09:00,200,https://www.pref.kochi.lg.jp/kurashi/,くらしの情報,ja,Joruri,Joruri CMS,false,true,true,5cat_horizontal,true,keyword,true,false,false,,false,false,true,false,,true,true,,true,true,音声読み上げ+ふりがな+背景色(4色)+font_size+Google翻訳,false,false,false,,,,,くらしカテゴリ,,
S0039,高知県,高知県,prefecture,unknown,article,https://www.pref.kochi.lg.jp/kensei/koho/,2026-02-16T15:00:00+09:00,200,https://www.pref.kochi.lg.jp/kensei/koho/,広報,ja,Joruri,Joruri CMS,false,true,true,5cat_horizontal,true,keyword,true,false,false,,true,true,false,false,,true,true,,true,true,音声読み上げ+ふりがな+背景色(4色)+font_size+Google翻訳,true,false,false,,,,,広報,,
S0248,徳島県,徳島市,municipality,B,top,https://www.city.tokushima.tokushima.jp/,2026-02-16T15:00:00+09:00,200,https://www.city.tokushima.tokushima.jp/,徳島市公式ウェブサイト,ja,,custom,true,true,true,5cat_horizontal,true,keyword,false,false,true,林野火災警報,true,false,true,true,bxSlider,true,true,,false,true,音声読み上げ+文字拡大+多言語,false,false,false,,,,,webalert防災システム,,
S0248,徳島県,徳島市,municipality,B,contact,https://www.city.tokushima.tokushima.jp/soshiki/,2026-02-16T15:00:00+09:00,200,https://www.city.tokushima.tokushima.jp/soshiki/,組織から探す,ja,,custom,true,true,true,5cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,false,true,音声読み上げ+文字拡大+多言語,false,false,false,,,,,組織一覧,,
S0248,徳島県,徳島市,municipality,B,service,https://www.city.tokushima.tokushima.jp/kosodate/ikuji/jidoteate/jite_seido.html,2026-02-16T15:00:00+09:00,200,https://www.city.tokushima.tokushima.jp/kosodate/ikuji/jidoteate/jite_seido.html,児童手当制度,ja,,custom,true,true,true,5cat_horizontal,true,keyword,true,true,false,,false,false,false,false,,true,true,,false,true,音声読み上げ+文字拡大+多言語,true,false,true,PDF,,,,児童手当,,
S0248,徳島県,徳島市,municipality,B,hub,https://www.city.tokushima.tokushima.jp/kurashi/,2026-02-16T15:00:00+09:00,200,https://www.city.tokushima.tokushima.jp/kurashi/,くらし・手続き,ja,,custom,true,true,true,5cat_horizontal,true,keyword,true,false,false,,false,false,true,false,,true,true,,false,true,音声読み上げ+文字拡大+多言語,false,false,false,,,,,くらしカテゴリ,,
S0248,徳島県,徳島市,municipality,B,article,https://www.city.tokushima.tokushima.jp/shisei/koho/,2026-02-16T15:00:00+09:00,200,https://www.city.tokushima.tokushima.jp/shisei/koho/,広報とくしま,ja,,custom,true,true,true,5cat_horizontal,true,keyword,true,false,false,,true,true,false,false,,true,true,,false,true,音声読み上げ+文字拡大+多言語,true,false,false,,,,,広報紙,,
S0249,香川県,高松市,municipality,B,top,https://www.city.takamatsu.kagawa.jp/,2026-02-16T15:00:00+09:00,200,https://www.city.takamatsu.kagawa.jp/,高松市ホームページ,ja,,custom,true,true,true,3cat_horizontal,true,keyword,false,false,true,能登半島地震情報,true,false,true,true,carousel,true,true,,false,true,音声読み上げ+文字拡大+多言語,false,false,false,,,,,,,
S0249,香川県,高松市,municipality,B,contact,https://www.city.takamatsu.kagawa.jp/soshiki/,2026-02-16T15:00:00+09:00,200,https://www.city.takamatsu.kagawa.jp/soshiki/,組織から探す,ja,,custom,true,true,true,3cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,false,true,音声読み上げ+文字拡大+多言語,false,false,false,,,,,組織一覧,,
