sample_id,prefecture,municipality_name,layer,population_category,page_type,page_url,captured_at,http_status,final_url,page_title,lang_attr,cms_fingerprint,theme_vendor_hint,has_skip_link,has_header_brand,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pickup,has_carousel,has_hub_cards,hub_cards_variant,has_footer_policies,has_accessibility_link,accessibility_url,has_contact_info,has_contact_form,contact_form_variant,has_article_meta,has_toc,has_attachments,attachments_variant,heading_outline_score,keyboard_nav_risk,contrast_risk_hint,notes,evidence_dom_snippets_path,screenshot_path
S0067,宮城県,大崎市,municipality,C,top,https://www.city.osaki.miyagi.jp/,2026-02-15T21:24:01+09:00,200,https://www.city.osaki.miyagi.jp/,ホーム／大崎市,,SMART_CMS(lg-api2nd);GTM-W97D62S,SMART_CMS_base,true,true,true,horizontal,true,header,false,false,false,,true,false,true,true,image,true,true,https://www.city.osaki.miyagi.jp/shisei/soshikikarasagasu/somubu/hishokohoka/osakiwebsite/3152.html,true,false,,false,false,false,,fair,low,low,[skip] 本文へ#container; [brand] 宝の都・大崎 logo; [nav] くらし・市政・観光・世界農業遺産; [search] header keyword; [news] 重要なお知らせ 2026/01/26; [carousel] 立春教育; [hub_cards] 6 image tiles; [footer] サイトポリシー+個人情報+セキュリティ; [a11y] ウェブアクセシビリティ; [contact] 0229-23-2111,,
S0067,宮城県,大崎市,municipality,C,contact,https://www.city.osaki.miyagi.jp/otoiawase/index.html,2026-02-15T21:24:01+09:00,200,https://www.city.osaki.miyagi.jp/otoiawase/index.html,お問い合わせ／大崎市,,SMART_CMS(lg-api2nd);GTM-W97D62S,SMART_CMS_base,true,true,true,horizontal,true,header,true,true,false,,false,false,false,false,,true,true,https://www.city.osaki.miyagi.jp/shisei/soshikikarasagasu/somubu/hishokohoka/osakiwebsite/3152.html,true,true,simple,false,false,false,,good,low,low,[skip] 本文へ#container; [brand] 宝の都・大崎 logo; [bread] ホーム>お問い合わせ; [local_nav] 12 departments; [contact] 〒989-6188 0229-23-2111 8:30-17:15; [form] inquiry.php per dept; [a11y] ウェブアクセシビリティ,,
S0067,宮城県,大崎市,municipality,C,service,https://www.city.osaki.miyagi.jp/shisei/soshikikarasagasu/minseibu/kosodateshienka/3/3/2602.html,2026-02-15T21:24:01+09:00,200,https://www.city.osaki.miyagi.jp/shisei/soshikikarasagasu/minseibu/kosodateshienka/3/3/2602.html,児童扶養手当／大崎市,,SMART_CMS(lg-api2nd),SMART_CMS_base,true,true,true,horizontal,true,header,true,true,false,,false,false,false,false,,true,true,https://www.city.osaki.miyagi.jp/shisei/soshikikarasagasu/somubu/hishokohoka/osakiwebsite/3152.html,true,true,simple,true,true,true,pdf,good,low,low,[skip] 本文へ; [bread] ホーム>市政>組織>民生部>子育て支援課>助成・手当>児童扶養手当; [local_nav] 助成・手当て; [contact] 0229-23-6045+支所6か所; [form] inquiry.php; [meta] 更新日2026-01-16; [toc] 制度案内+支給要件+支給額+手続き; [pdf] jidouhuyou_20260115.pdf+syougaikiso.pdf; [a11y] ウェブアクセシビリティ,,
S0067,宮城県,大崎市,municipality,C,hub,https://www.city.osaki.miyagi.jp/shisei/kurashinojoho/index.html,2026-02-15T21:24:01+09:00,200,https://www.city.osaki.miyagi.jp/shisei/kurashinojoho/index.html,くらしの情報／大崎市,,SMART_CMS(lg-api2nd),SMART_CMS_base,true,true,true,horizontal,true,header,true,false,false,,false,false,false,true,text,true,true,https://www.city.osaki.miyagi.jp/shisei/soshikikarasagasu/somubu/hishokohoka/osakiwebsite/3152.html,false,false,,false,false,false,,good,low,low,[skip] 本文へ; [bread] ホーム>市政サイト>くらしの情報; [hub_cards] 18 text categories vertical list; [footer] サイトポリシー+個人情報+セキュリティ; [a11y] ウェブアクセシビリティ,,
S0067,宮城県,大崎市,municipality,C,article,https://www.city.osaki.miyagi.jp/shisei/soshikikarasagasu/somubu/hishokohoka/3/koho_2026/21910.html,2026-02-15T21:24:01+09:00,200,https://www.city.osaki.miyagi.jp/shisei/soshikikarasagasu/somubu/hishokohoka/3/koho_2026/21910.html,広報おおさき2026年2月号／大崎市,,SMART_CMS(lg-api2nd);GTM-W97D62S,SMART_CMS_base,true,true,true,horizontal,true,header,true,true,false,,false,false,false,false,,true,true,https://www.city.osaki.miyagi.jp/shisei/soshikikarasagasu/somubu/hishokohoka/osakiwebsite/3152.html,true,true,simple,true,false,true,pdf,good,low,low,[skip] 本文へ; [bread] ホーム>市政>組織>総務部>秘書広報課>広報紙>2026年>2月号; [meta] 更新日2026-01-30; [pdf] 24 files(ebook+pages); [contact] 秘書広報課 0229-23-5023; [form] inquiry.php; [a11y] ウェブアクセシビリティ,,
S0068,宮城県,七ヶ宿町,municipality,D,top,https://town.shichikashuku.miyagi.jp/,2026-02-15T21:24:01+09:00,200,https://town.shichikashuku.miyagi.jp/,宮城県七ヶ宿町WEBサイト,,GA(G-B3EXB0DNW9),,false,true,true,horizontal,false,,false,false,false,,true,false,true,true,icon,false,false,,true,false,,false,false,false,,fair,medium,medium,[brand] site_logo.png; [nav] Home+お知らせ+町民の方へ+事業者+七ヶ宿町について; [news] 2026.02.13+02.02+01.31; [carousel] livecam image; [hub_cards] 8 life milestone icons; [contact] 0224-37-2111 mailto; [no_search]; [no_skip]; [no_a11y],,
S0068,宮城県,七ヶ宿町,municipality,D,hub,https://town.shichikashuku.miyagi.jp/life/,2026-02-15T21:24:01+09:00,200,https://town.shichikashuku.miyagi.jp/life/,町民の方へ | 宮城県七ヶ宿町WEBサイト,,GA(G-B3EXB0DNW9),,false,true,true,horizontal,false,,true,true,false,,false,false,false,true,icon,false,false,,true,false,,false,false,false,,fair,medium,medium,[brand] site_logo.png; [bread] トップ>町民の方へ; [hub_cards] 16 icon categories grid; [local_nav] sidebar expandable; [contact] 〒989-0592 0224-37-2111; [no_search]; [no_skip]; [no_a11y],,
S0068,宮城県,七ヶ宿町,municipality,D,article,https://town.shichikashuku.miyagi.jp/town/kouhou/2026/01/no781.html,2026-02-15T21:24:01+09:00,200,https://town.shichikashuku.miyagi.jp/town/kouhou/2026/01/no781.html,広報しちかしゅく２月号（No.781）,,GA(G-B3EXB0DNW9),,false,true,true,horizontal,false,,true,true,false,,false,false,false,false,,false,false,,true,false,,false,false,true,pdf,fair,medium,medium,[brand] site_logo.png; [bread] トップ>七ヶ宿町について>広報>No.781; [local_nav] sidebar; [pdf] full issue+13 page PDFs; [contact] ふるさと振興課 0224-37-2194; [no_search]; [no_skip]; [no_a11y]; [no_article_meta],,
S0069,青森県,青森市,municipality,B,top,https://www.city.aomori.aomori.jp/,2026-02-15T21:24:01+09:00,200,https://www.city.aomori.aomori.jp/,青森市総合トップページ │ 青森市,,GA(G-3XJMV2DH4B),,true,true,true,dropdown,true,header,false,false,true,banner,true,true,true,true,image,true,false,,true,false,,false,false,false,,good,low,low,[skip] エンターキーでスキップ#HONBUN; [brand] tlogo.png 青森市; [nav] くらし・安全・福祉・子ども・産業・文化・市政(dropdown); [search] サイト内検索+広報ID; [emergency] 緊急情報があります banner; [news] お知らせ 2月13日; [pickup] Pick Up 除排雪+インフルエンザ+マイナンバー+400年; [carousel] 6-image slider; [hub_cards] ライフイベントicons; [footer] FAQ+お問合せ+市役所案内; [contact] 017-734-1111,,
S0069,青森県,青森市,municipality,B,contact,https://www.city.aomori.aomori.jp/shisei/kouchou/1008273.html,2026-02-15T21:24:01+09:00,200,https://www.city.aomori.aomori.jp/shisei/kouchou/1008273.html,市民の声 ご意見応募フォーム │ 青森市,,GA(G-3XJMV2DH4B),,true,true,true,dropdown,true,header,true,true,false,,false,false,false,false,,true,false,,true,true,simple,true,false,false,,good,low,low,[skip] エンターキーでスキップ; [bread] 市政情報>広聴>市民の声; [local_nav] 広聴section; [contact] 〒030-8555 017-734-1111; [form] 意見応募フォーム(同意→入力); [meta] published:2025-01-23 modified:2026-01-30; [no_a11y] 閲覧支援はアクセシビリティではない,,
