sample_id,prefecture,municipality_name,layer,population_category,page_type,page_url,captured_at,http_status,final_url,page_title,lang_attr,cms_fingerprint,theme_vendor_hint,has_skip_link,has_header_brand,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pickup,has_carousel,has_hub_cards,hub_cards_variant,has_footer_policies,has_accessibility_link,accessibility_url,has_contact_info,has_contact_form,contact_form_variant,has_article_meta,has_toc,has_attachments,attachments_variant,heading_outline_score,keyboard_nav_risk,contrast_risk_hint,notes,evidence_dom_snippets_path,screenshot_path
S0008,茨城県,茨城県,prefecture,unknown,top,https://www.pref.ibaraki.jp/,2026-02-15T22:30:00+09:00,200,https://www.pref.ibaraki.jp/,茨城県ホームページ,ja,custom,pref_standard,false,true,true,horizontal,true,keyword+page_number,false,false,false,,true,false,true,true,card_grid,true,false,,true,false,,false,false,false,,fair,low,low,[nav] 7 categories(防災+くらし+健康+子育て+観光+しごと+県政); [search] dual(keyword+page_number); [sns] LINE+X+TikTok+Facebook; [lang] Foreign Language; [carousel] portal cards; [hub_cards] card_grid for portal sites; [emergency] 情報なし; 9言語災害情報ポータル,,
S0008,茨城県,茨城県,prefecture,unknown,contact,https://www.pref.ibaraki.jp/bugai/koho/kenmin/misc/contact.html,2026-02-15T22:30:00+09:00,200,https://www.pref.ibaraki.jp/bugai/koho/kenmin/misc/contact.html,お問い合わせ／茨城県,ja,custom,pref_standard,true,true,true,horizontal,true,keyword+page_number,true,false,false,,false,false,false,false,,true,false,,true,true,feedback_survey,false,false,false,,good,low,low,[bread] 県政情報>広報>サイトについて>お問い合わせ; [skip] #tmp_honbun; [contact] 029-301-1111; [form] page helpfulness survey(3-point); decentralized routing to dept pages,,
S0008,茨城県,茨城県,prefecture,unknown,service,https://www.pref.ibaraki.jp/bugai/koho/kenmin/life/hoken/jifuku/jifuku-028.html,2026-02-15T22:30:00+09:00,200,https://www.pref.ibaraki.jp/bugai/koho/kenmin/life/hoken/jifuku/jifuku-028.html,児童手当とは／茨城県,ja,custom,pref_standard,true,true,true,horizontal,true,keyword+page_number,true,true,false,,false,false,false,false,,true,false,,true,false,,false,false,false,,good,low,low,[bread] くらし>児童手当; service info page; prefecture-level overview of child allowance system,,
S0008,茨城県,茨城県,prefecture,unknown,hub,https://www.pref.ibaraki.jp/kurashi/index.html,2026-02-15T22:30:00+09:00,200,https://www.pref.ibaraki.jp/kurashi/index.html,くらし・環境／茨城県,ja,custom,pref_standard,true,true,true,horizontal,true,keyword+page_number,true,true,false,,false,false,false,true,category_list,true,false,,true,false,,false,false,false,,fair,low,low,[bread] くらし・環境; [hub] category landing page; [local_nav] subcategories; prefecture hub for daily life services,,
S0008,茨城県,茨城県,prefecture,unknown,article,https://www.pref.ibaraki.jp/bugai/koho/kenmin/hibari/backnumber/2026-2.html,2026-02-15T22:30:00+09:00,200,https://www.pref.ibaraki.jp/bugai/koho/kenmin/hibari/backnumber/2026-2.html,ひばり2026年2月号／茨城県,ja,custom,pref_standard,true,true,true,horizontal,true,keyword+page_number,true,false,false,,false,false,false,false,,true,false,,true,false,,true,false,true,pdf+mp3,good,low,low,[bread] 県政>広報>ひばり>令和7年度>2月号; [article] 2026-02-01更新; [attachments] PDF 8.7MB + MP3 16.5MB + e-book; [meta] 営業戦略部プロモーション; cover: 偕楽園好文亭; 点字版・音声版あり,,
S0009,栃木県,栃木県,prefecture,unknown,top,https://www.pref.tochigi.lg.jp/,2026-02-15T22:30:00+09:00,200,https://www.pref.tochigi.lg.jp/,栃木県公式ホームページ,ja,custom,pref_standard,false,true,true,horizontal,true,keyword,false,false,false,,true,true,true,false,,true,true,,true,false,,false,false,false,,fair,low,low,[nav] 8 categories(緊急+防災+くらし+子育て+教育+社会基盤+産業+県政); [search] keyword with suggestions; [pickup] featured sites; [a11y] ウェブアクセシビリティ方針(footer); [lang] Foreign Language; [sns] 県のSNS等; text-to-speech+furigana,,
S0009,栃木県,栃木県,prefecture,unknown,contact,https://www.pref.tochigi.lg.jp/c05/kensei/kouhou/hp/otoiawase.html,2026-02-15T22:30:00+09:00,200,https://www.pref.tochigi.lg.jp/c05/kensei/kouhou/hp/otoiawase.html,お問い合わせ - 栃木県,ja,custom,pref_standard,false,true,true,horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[bread] 県政>広報>HP・SNS>お問い合わせ; [contact] 広報課028-623-2158 kouhou@pref; 代表028-623-2323(8:30-17:00); [a11y] text-to-speech+furigana+RSS,,
S0009,栃木県,栃木県,prefecture,unknown,service,https://www.pref.tochigi.lg.jp/e06/welfare/kodomo/kosodatesoudan/shiennseido.html,2026-02-15T22:30:00+09:00,200,https://www.pref.tochigi.lg.jp/e06/welfare/kodomo/kosodatesoudan/shiennseido.html,経済的な支援制度 - 栃木県,ja,custom,pref_standard,false,true,true,horizontal,true,keyword,true,true,false,,false,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[bread] 子育て・福祉>子育て支援>経済的な支援制度; includes 児童手当: 高校生年代まで月10000-30000円; [a11y] footer link,,
S0009,栃木県,栃木県,prefecture,unknown,hub,https://www.pref.tochigi.lg.jp/kurashi/index.html,2026-02-15T22:30:00+09:00,200,https://www.pref.tochigi.lg.jp/kurashi/index.html,くらし・環境 - 栃木県,ja,custom,pref_standard,false,true,true,horizontal,true,keyword,true,true,false,,false,false,false,true,category_list,true,true,,true,false,,false,false,false,,fair,low,low,[bread] くらし・環境; [hub] category list for daily life; [local_nav] subcategories; [a11y] footer accessibility policy,,
S0009,栃木県,栃木県,prefecture,unknown,article,https://www.pref.tochigi.lg.jp/c05/pref/kouhou/kouhoushi/424-5.html,2026-02-15T22:30:00+09:00,200,https://www.pref.tochigi.lg.jp/c05/pref/kouhou/kouhoushi/424-5.html,とちぎ県民だより2月号 - 栃木県,ja,custom,pref_standard,false,true,true,horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,false,,true,false,true,pdf,good,low,low,[bread] 県政>広報>県民だより; [article] 2月号〔鬼怒川〕2026-02-01更新; newsletter distributed as newspaper insert; [a11y] footer link,,
