sample_id,prefecture,municipality_name,layer,population_category,page_type,url,fetch_timestamp,http_status,final_url,page_title,lang_attribute,cms_fingerprint,tech_vendor,has_skip_link,has_hamburger_menu,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pager,has_card_layout,has_hero_carousel,hero_carousel_variant,has_footer_sitemap,has_accessibility_link,accessibility_url,has_color_inversion,has_custom_font_size,custom_font_size_variant,has_article_meta,has_toc,has_attachment_list,attachment_variant,hosting_clue,known_rewrite,contrast_risk_hint,notes,screenshot_path,screenshot_hash
S0031,鳥取県,鳥取県,prefecture,unknown,top,https://www.pref.tottori.lg.jp/,2026-02-16T10:00:00+09:00,200,https://www.pref.tottori.lg.jp/,鳥取県公式サイト,ja,,custom,true,true,true,5cat_horizontal,true,keyword,false,false,true,防災・緊急情報,true,false,true,true,carousel,true,true,,false,true,ReadSpeaker+font_size+背景色,false,false,false,,,,,GA; ReadSpeaker; font_size+背景色,,
S0031,鳥取県,鳥取県,prefecture,unknown,contact,https://www.pref.tottori.lg.jp/soshiki/,2026-02-16T10:00:00+09:00,200,https://www.pref.tottori.lg.jp/soshiki/,組織から探す,ja,,custom,true,true,true,5cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,false,true,ReadSpeaker+font_size+背景色,false,false,false,,,,,組織一覧,,
S0031,鳥取県,鳥取県,prefecture,unknown,service,https://www.pref.tottori.lg.jp/kosodate/jidouteate/,2026-02-16T10:00:00+09:00,200,https://www.pref.tottori.lg.jp/kosodate/jidouteate/,児童手当,ja,,custom,true,true,true,5cat_horizontal,true,keyword,true,true,false,,false,false,false,false,,true,true,,false,true,ReadSpeaker+font_size+背景色,true,false,true,PDF,,,,児童手当; 子育て支援,,
S0031,鳥取県,鳥取県,prefecture,unknown,hub,https://www.pref.tottori.lg.jp/kurashi/,2026-02-16T10:00:00+09:00,200,https://www.pref.tottori.lg.jp/kurashi/,くらし,ja,,custom,true,true,true,5cat_horizontal,true,keyword,true,false,false,,false,false,true,false,,true,true,,false,true,ReadSpeaker+font_size+背景色,false,false,false,,,,,くらしカテゴリ,,
S0031,鳥取県,鳥取県,prefecture,unknown,article,https://www.pref.tottori.lg.jp/kouhou/,2026-02-16T10:00:00+09:00,200,https://www.pref.tottori.lg.jp/kouhou/,県政だより,ja,,custom,true,true,true,5cat_horizontal,true,keyword,true,true,false,,true,false,false,false,,true,true,,false,true,ReadSpeaker+font_size+背景色,true,false,true,PDF,,,,県政だより; バックナンバー,,
S0032,島根県,島根県,prefecture,unknown,top,https://www.pref.shimane.lg.jp/,2026-02-16T10:00:00+09:00,200,https://www.pref.shimane.lg.jp/,島根県ホームページ,ja,,custom,true,true,true,8cat_horizontal,true,keyword,false,false,true,防災・災害情報,true,false,true,true,carousel,true,true,,false,true,font_size+背景色,false,false,false,,,,,GTM(GTM-K8T7BV9); 10言語,,
S0032,島根県,島根県,prefecture,unknown,contact,https://www.pref.shimane.lg.jp/soshiki/,2026-02-16T10:00:00+09:00,200,https://www.pref.shimane.lg.jp/soshiki/,組織から探す,ja,,custom,true,true,true,8cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,true,,false,true,font_size+背景色,false,false,false,,,,,組織一覧,,
S0032,島根県,島根県,prefecture,unknown,service,https://www.pref.shimane.lg.jp/education/child/kosodate/jidouteate/,2026-02-16T10:00:00+09:00,200,https://www.pref.shimane.lg.jp/education/child/kosodate/jidouteate/,児童手当,ja,,custom,true,true,true,8cat_horizontal,true,keyword,true,true,false,,false,false,false,false,,true,true,,false,true,font_size+背景色,true,false,true,PDF,,,,児童手当; 子ども・子育て支援課,,
S0032,島根県,島根県,prefecture,unknown,hub,https://www.pref.shimane.lg.jp/life/,2026-02-16T10:00:00+09:00,200,https://www.pref.shimane.lg.jp/life/,暮らし・環境,ja,,custom,true,true,true,8cat_horizontal,true,keyword,true,false,false,,false,false,true,false,,true,true,,false,true,font_size+背景色,false,false,false,,,,,くらしカテゴリ,,
S0032,島根県,島根県,prefecture,unknown,article,https://www.pref.shimane.lg.jp/admin/seisaku/koho/,2026-02-16T10:00:00+09:00,200,https://www.pref.shimane.lg.jp/admin/seisaku/koho/,広報しまね,ja,,custom,true,true,true,8cat_horizontal,true,keyword,true,true,false,,true,false,false,false,,true,true,,false,true,font_size+背景色,true,false,true,PDF,,,,広報しまね; バックナンバー,,
