sample_id,prefecture,municipality_name,layer,population_category,page_type,page_url,captured_at,http_status,final_url,page_title,lang_attr,cms_fingerprint,theme_vendor_hint,has_skip_link,has_header_brand,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pickup,has_carousel,has_hub_cards,hub_cards_variant,has_footer_policies,has_accessibility_link,accessibility_url,has_contact_info,has_contact_form,contact_form_variant,has_article_meta,has_toc,has_attachments,attachments_variant,heading_outline_score,keyboard_nav_risk,contrast_risk_hint,notes,evidence_dom_snippets_path,screenshot_path
S0081,山形県,鶴岡市,municipality,C,top,https://www.city.tsuruoka.lg.jp/,2026-02-15T21:55:40+09:00,200,https://www.city.tsuruoka.lg.jp/,鶴岡市公式ホームページ,,GTM-TT7WGJ7,custom_municipal,false,true,true,horizontal,true,header,false,false,true,banner_text,true,false,true,true,life_event,true,false,,true,false,,false,false,false,,fair,low,low,[nav] 暮らし;子育て・教育;健康・福祉・医療等11項目; [emergency] 熊が市街地で目撃; [carousel] 市制20周年; [hub_cards] 8 life-event tiles; [sns] X;FB;YT;IG,,
S0081,山形県,鶴岡市,municipality,C,contact,https://www.city.tsuruoka.lg.jp/shisei/shiyakusyo/infomation/dial_in.html,2026-02-15T21:55:40+09:00,200,https://www.city.tsuruoka.lg.jp/shisei/shiyakusyo/infomation/dial_in.html,本庁舎ダイヤルイン番号表 鶴岡市,,GTM-TT7WGJ7,custom_municipal,false,true,true,horizontal,true,header,true,true,false,,false,false,false,false,,true,false,,true,false,,false,false,false,,good,low,low,[bread] Top>市政情報>市役所>施設案内>ダイヤルイン; [contact] 0235-25-2111 〒997-8601 8:30-17:15; [dept_list] dial-in per dept,,
S0081,山形県,鶴岡市,municipality,C,service,https://www.city.tsuruoka.lg.jp/kyoiku/kosodate/kodomo/kosodate01zidouteate.html,2026-02-15T21:55:40+09:00,200,https://www.city.tsuruoka.lg.jp/kyoiku/kosodate/kodomo/kosodate01zidouteate.html,児童手当の制度について 鶴岡市,,GTM-TT7WGJ7,custom_municipal,false,true,true,horizontal,true,header,true,true,false,,false,false,false,false,,true,false,,true,false,,true,false,false,,good,low,low,[bread] 鶴岡市>子育て>手当; [date] 2025-06-25; [contact] 子育て推進課 0235-26-0176; [content] 15000/10000/30000,,
S0081,山形県,鶴岡市,municipality,C,hub,https://www.city.tsuruoka.lg.jp/kurashi/index.html,2026-02-15T21:55:40+09:00,200,https://www.city.tsuruoka.lg.jp/kurashi/index.html,暮らし 鶴岡市,,GTM-TT7WGJ7,custom_municipal,false,true,true,horizontal,true,header,true,true,false,,false,false,false,true,category_list,true,false,,true,false,,false,false,false,,fair,low,low,[bread] Top>暮らし; [hub_cards] 18 sub-sections; [sidebar] 18 categories,,
S0081,山形県,鶴岡市,municipality,C,article,https://www.city.tsuruoka.lg.jp/shisei/kohojigyou/koho/kohor7/koho202602.html,2026-02-15T21:55:40+09:00,200,https://www.city.tsuruoka.lg.jp/shisei/kohojigyou/koho/kohor7/koho202602.html,広報つるおか2026年2月号 鶴岡市,,GTM-TT7WGJ7,custom_municipal,false,true,true,horizontal,true,header,true,true,false,,false,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[bread] ホーム>市政情報>広報>R7>2月号; [date] 2026-01-28; [attach] PDF sections; [content] 特集:総合型地域スポーツクラブ,,
S0082,山形県,大蔵村,municipality,D,top,https://www.vill.ohkura.yamagata.jp/,2026-02-15T21:55:40+09:00,200,https://www.vill.ohkura.yamagata.jp/,ホーム／大蔵村,,SMART_CMS(smart-lgov),SMART_CMS_base,false,true,true,horizontal,false,,false,false,false,,true,false,true,true,life_nav_12,true,false,,true,false,,false,false,false,,fair,low,low,[nav] くらし・手続き;医療・健康・福祉等6項目; [a11y_tool] 文字サイズ+背景色+Foreign Language; [carousel] 温泉/蕎麦畑; [hub_cards] 12 icon tiles; [sns] X(@ohkura_mura),,
S0082,山形県,大蔵村,municipality,D,contact,https://www.vill.ohkura.yamagata.jp/soshikikarasagasu/somuka/gyomuannai/19/670.html,2026-02-15T21:55:40+09:00,200,https://www.vill.ohkura.yamagata.jp/soshikikarasagasu/somuka/gyomuannai/19/670.html,組織一覧／大蔵村,,SMART_CMS(smart-lgov),SMART_CMS_base,false,true,true,horizontal,false,,true,true,false,,false,false,false,false,,true,false,,true,false,,false,false,false,,good,low,low,[bread] ホーム>組織>総務課>組織一覧; [contact] 0233-75-2111 〒996-0212; [dept] 5 divisions,,
S0082,山形県,大蔵村,municipality,D,service,https://www.vill.ohkura.yamagata.jp/soshikikarasagasu/kenkofukushika/gyomuannai/9/1/590.html,2026-02-15T21:55:40+09:00,200,https://www.vill.ohkura.yamagata.jp/soshikikarasagasu/kenkofukushika/gyomuannai/9/1/590.html,児童手当・児童扶養手当・特別児童扶養手当|大蔵村,,SMART_CMS(smart-lgov),SMART_CMS_base,false,true,true,horizontal,false,,true,true,false,,false,false,false,false,,true,false,,true,false,,true,false,false,,good,low,low,[bread] ホーム>健康福祉課>児童手当; [date] 2024-11-25; [contact] 健康福祉課 0233-75-2104; [content] 偶数月10日支給,,
S0082,山形県,大蔵村,municipality,D,hub,https://www.vill.ohkura.yamagata.jp/,2026-02-15T21:55:40+09:00,200,https://www.vill.ohkura.yamagata.jp/,ホーム／大蔵村,,SMART_CMS(smart-lgov),SMART_CMS_base,false,true,true,horizontal,false,,false,false,false,,true,false,true,true,life_nav_12,true,false,,true,false,,false,false,false,,fair,low,low,[hub=top] くらしのナビゲーション 12 icon cards; top doubles as hub for small village,,
S0082,山形県,大蔵村,municipality,D,article,https://www.vill.ohkura.yamagata.jp/gyoseijoho/koho_kocho/koho/1/2221.html,2026-02-15T21:55:40+09:00,200,https://www.vill.ohkura.yamagata.jp/gyoseijoho/koho_kocho/koho/1/2221.html,令和7年度広報おおくら／大蔵村,,SMART_CMS(smart-lgov),SMART_CMS_base,false,true,true,horizontal,false,,true,true,false,,false,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[bread] ホーム>行政情報>広報>広報おおくら; [date] 2026-01-22; [attach] 月刊PDF R8年1月号最新 9.4MB,,
S0083,福島県,福島市,municipality,B,top,https://www.city.fukushima.fukushima.jp/,2026-02-15T21:55:40+09:00,200,https://www.city.fukushima.fukushima.jp/,福島市公式ホームページ,,SMART_CMS(api5th),SMART_CMS_base,false,true,true,horizontal,true,header_pageid_facility,false,false,false,,true,true,true,true,user_segment,true,false,,true,false,,false,false,false,,fair,low,low,[nav] 防災・安全;くらし;健康・福祉;子育て・教育;観光等8項目; [search] keyword+pageID+facility; [faq] よくある質問; [carousel] ゴッホ展/DC/東口再開発; [hub_cards] 3segments:市民14/事業者10/観光7; [sns] YT;LINE;X;FB; [a11y_tool] full suite 17lang+読み上げ+ふりがな,,
S0083,福島県,福島市,municipality,B,contact,https://www.city.fukushima.fukushima.jp/soshiki/2/1001/390.html,2026-02-15T21:55:40+09:00,200,https://www.city.fukushima.fukushima.jp/soshiki/2/1001/390.html,お問い合わせ先一覧／福島市,,SMART_CMS(api5th),SMART_CMS_base,false,true,true,horizontal,true,header_pageid_facility,true,true,false,,false,false,false,false,,true,false,,true,false,,false,false,false,,good,low,low,[bread] ホーム>組織>広聴広報課>お問い合わせ先一覧; [contact] 024-535-1111 〒960-8601 8:30-17:15; [dept] 21 divisions,,
S0083,福島県,福島市,municipality,B,service,https://www.city.fukushima.fukushima.jp/kosodate-portal/mokuteki/seido_teate/ninshinsyussanzyosei/4515.html,2026-02-15T21:55:40+09:00,200,https://www.city.fukushima.fukushima.jp/kosodate-portal/mokuteki/seido_teate/ninshinsyussanzyosei/4515.html,児童手当について／福島市,,SMART_CMS(api5th),SMART_CMS_base,false,true,true,horizontal,true,header_pageid_facility,true,true,false,,false,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[bread] ホーム>子育て>制度・手当>児童手当; [date] 2025-11-28; [contact] こども未来政策課 024-572-7103; [attach] PDF申請書; [content] マイナポータル電子申請,,
S0083,福島県,福島市,municipality,B,hub,https://www.city.fukushima.fukushima.jp/kurashi/index.html,2026-02-15T21:55:40+09:00,200,https://www.city.fukushima.fukushima.jp/kurashi/index.html,くらし／福島市,,SMART_CMS(api5th),SMART_CMS_base,false,true,true,horizontal,true,header_pageid_facility,true,true,false,,false,false,false,true,category_list,true,false,,true,false,,false,false,false,,fair,low,low,[bread] ホーム>くらし; [hub_cards] 13 categories; [a11y_tool] full suite,,
S0083,福島県,福島市,municipality,B,article,https://www.city.fukushima.fukushima.jp/soshiki/2/1001/1/2/shiseidayorisaishin.html,2026-02-15T21:55:40+09:00,200,https://www.city.fukushima.fukushima.jp/soshiki/2/1001/1/2/shiseidayorisaishin.html,市政だより2月号を発行しました／福島市,,SMART_CMS(api5th),SMART_CMS_base,false,true,true,horizontal,true,header_pageid_facility,true,true,false,,false,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[bread] ホーム>組織>広聴広報課>市政だより>最新号; [date] 2026-02-01; [attach] PDF 5.4MB; [content] マチイロ/マイ広報紙/Catalog Pocket対応,,
S0085,福島県,いわき市,municipality,B,top,https://www.city.iwaki.lg.jp/,2026-02-15T21:55:40+09:00,200,https://www.city.iwaki.lg.jp/,トップページ｜いわき市役所,,GTM-T5WGPKJ,custom_municipal,false,true,true,horizontal,true,header,false,false,true,banner_text,true,false,true,true,life_event,true,true,,true,false,,false,false,false,,fair,low,low,[nav] くらし・手続き;子育て・教育等6項目; [emergency] インフルエンザ警報+林野火災注意報; [faq] FAQ; [chatbot] AIチャットボット; [carousel] sunrise; [hub_cards] life-scene+genre; [sns] LINE;X;FB;YT; [a11y] ReadSpeaker+アクセシビリティ方針,,
S0085,福島県,いわき市,municipality,B,contact,https://www.city.iwaki.lg.jp/www/genre/1455082817827/index.html,2026-02-15T21:55:40+09:00,200,https://www.city.iwaki.lg.jp/www/genre/1455082817827/index.html,窓口(案内)｜いわき市役所,,GTM-T5WGPKJ,custom_municipal,false,true,true,horizontal,true,header,true,true,false,,false,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[bread] Top>くらし>届出>窓口案内; [contact] 0246-22-1111 〒970-8686; [a11y] アクセシビリティ方針,,
S0085,福島県,いわき市,municipality,B,service,https://www.city.iwaki.lg.jp/www/contents/1653785969704/index.html,2026-02-15T21:55:40+09:00,200,https://www.city.iwaki.lg.jp/www/contents/1653785969704/index.html,児童手当制度について｜いわき市役所,,GTM-T5WGPKJ,custom_municipal,false,true,true,horizontal,true,header,true,true,false,,false,false,false,false,,true,true,,true,false,,true,false,false,,good,low,low,[bread] Top>くらし>児童福祉>手当; [date] 2025-04-01; [contact] こども家庭支援課 0246-27-8563; [a11y] アクセシビリティ方針,,
S0085,福島県,いわき市,municipality,B,hub,https://www.city.iwaki.lg.jp/www/genre/1000100000001/index.html,2026-02-15T21:55:40+09:00,200,https://www.city.iwaki.lg.jp/www/genre/1000100000001/index.html,くらし・手続き｜いわき市役所,,GTM-T5WGPKJ,custom_municipal,false,true,true,horizontal,true,header,true,true,false,,false,false,false,true,category_list,true,true,,true,false,,false,false,false,,fair,low,low,[bread] Top>くらし・手続き; [hub_cards] life-scene+popular+online; [a11y] アクセシビリティ方針,,
S0085,福島県,いわき市,municipality,B,article,https://www.city.iwaki.lg.jp/www/contents/1767902974430/index.html,2026-02-15T21:55:40+09:00,200,https://www.city.iwaki.lg.jp/www/contents/1767902974430/index.html,林野火災注意報発令｜いわき市消防本部,,GTM-T5WGPKJ,custom_municipal,false,true,true,horizontal,true,header,true,true,false,,false,false,false,false,,true,true,,true,false,,true,false,false,,good,low,low,[bread] Top>くらし>緊急>消防>注意報; [date] 2026-02-15; [contact] 消防予防課 0246-24-3941; [a11y] アクセシビリティ方針,,
S0087,福島県,須賀川市,municipality,C,top,https://www.city.sukagawa.fukushima.jp/,2026-02-15T21:55:40+09:00,200,https://www.city.sukagawa.fukushima.jp/,須賀川市総合トップページ｜須賀川市,,custom_template,custom_municipal,false,true,true,horizontal,true,header,false,false,false,,true,false,true,true,user_segment,true,false,,true,false,,false,false,false,,fair,low,low,[nav] 市民の方;観光の方;移住情報;事業者の方;須賀川の魅力; [search] header+使い方; [faq] よくある質問; [carousel] 翠ヶ丘/特撮/アートロード; [hub_cards] 5 icon cards; [sns] YT;X;LINE;FB,,
S0087,福島県,須賀川市,municipality,C,contact,https://www.city.sukagawa.fukushima.jp/about/1004754.html,2026-02-15T21:55:40+09:00,200,https://www.city.sukagawa.fukushima.jp/about/1004754.html,市へのお問い合わせ｜須賀川市,,custom_template,custom_municipal,false,true,true,horizontal,true,header,true,true,false,,false,false,false,false,,true,false,,true,true,general,false,false,false,,good,low,low,[bread] ホーム>サイト情報>お問い合わせ; [contact] 0248-75-1111 〒962-8601 8:30-17:15; [form] お問い合わせフォーム,,
S0087,福島県,須賀川市,municipality,C,service,https://www.city.sukagawa.fukushima.jp/kosodate_kyoiku/kosodate_teate/1018515.html,2026-02-15T21:55:40+09:00,200,https://www.city.sukagawa.fukushima.jp/kosodate_kyoiku/kosodate_teate/1018515.html,児童手当 / 須賀川市,,custom_template,custom_municipal,false,true,true,horizontal,true,header,true,true,false,,false,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[bread] ホーム>子育て>手当>児童手当; [date] 2025-11-19; [contact] こども課 0248-88-8114; [attach] PDF申請書; [content] 所得制限なし 偶数月支給,,
S0087,福島県,須賀川市,municipality,C,hub,https://www.city.sukagawa.fukushima.jp/kurashi/,2026-02-15T21:55:40+09:00,200,https://www.city.sukagawa.fukushima.jp/kurashi/,くらし・手続き / 須賀川市,,custom_template,custom_municipal,false,true,true,horizontal,true,header,true,true,false,,true,false,false,true,category_list,true,false,,true,false,,false,false,false,,fair,low,low,[bread] ホーム>くらし・手続き; [hub_cards] 15+ categories; [news] 更新2026年2月; [quick] life-events,,
S0087,福島県,須賀川市,municipality,C,article,https://www.city.sukagawa.fukushima.jp/kurashi/anshin/bosai/1007066/1017398/1018808.html,2026-02-15T21:55:40+09:00,200,https://www.city.sukagawa.fukushima.jp/kurashi/anshin/bosai/1007066/1017398/1018808.html,林野火災警報（市内全域）｜須賀川市,,custom_template,custom_municipal,false,true,true,horizontal,true,header,true,true,false,,false,false,false,false,,true,false,,true,false,,true,false,false,,good,low,low,[bread] ホーム>くらし>安全>防災>放送; [date] 2026-02-12; [contact] 市民安全課 0248-88-9128,,
S0088,福島県,白河市,municipality,C,top,https://www.city.shirakawa.fukushima.jp/,2026-02-15T21:55:40+09:00,200,https://www.city.shirakawa.fukushima.jp/,トップページ | 白河市,,GTM-N3NBZFS,custom_municipal,false,true,true,horizontal,true,header_dual,false,false,true,banner_prominent,true,true,true,true,purpose_list,true,false,,true,false,,false,false,false,,fair,low,low,[nav] 暮らし・手続き;子育て・健康・福祉等6項目; [search] Google+site dual; [emergency] ツキノワグマ出没警報; [faq] よくあるご質問; [carousel] 採用/子育て/城復元; [hub_cards] 目的13+役立ち12; [sns] Twitter;FB;IG;YT;LINE,,
