sample_id,prefecture,municipality_name,layer,population_category,page_type,page_url,captured_at,http_status,final_url,page_title,lang_attr,cms_fingerprint,theme_vendor_hint,has_skip_link,has_header_brand,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pickup,has_carousel,has_hub_cards,hub_cards_variant,has_footer_policies,has_accessibility_link,accessibility_url,has_contact_info,has_contact_form,contact_form_variant,has_article_meta,has_toc,has_attachments,attachments_variant,heading_outline_score,keyboard_nav_risk,contrast_risk_hint,notes,evidence_dom_snippets_path,screenshot_path
S0120,東京都,杉並区,municipality,C,top,https://www.city.suginami.tokyo.jp/,2026-02-15T19:00:00+09:00,200,https://www.city.suginami.tokyo.jp/,杉並区公式ホームページ,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_id,false,false,false,,true,false,false,true,icon_card,true,false,,true,false,,false,false,false,,good,low,low,[nav] 8 cat; [search] keyword+page_id; [a11y] ReadSpeaker+やさしい日本語+ふりがな; [sns] LINE+X(2)+Facebook+YouTube; [hub] 生活便利ナビ 12 icon cards; [tel] 03-3312-2111,,
S0120,東京都,杉並区,municipality,C,contact,https://www.city.suginami.tokyo.jp/s018/567.html,2026-02-15T19:00:00+09:00,200,https://www.city.suginami.tokyo.jp/s018/567.html,窓口のご案内について,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_id,true,true,false,,false,false,false,false,,true,false,,true,false,,false,false,false,,good,low,low,[contact] 窓口案内; 業務時間+土曜窓口+ダイヤルイン; [tel] 03-3312-2111,,
S0120,東京都,杉並区,municipality,C,service,https://www.city.suginami.tokyo.jp/s053/1142.html,2026-02-15T19:00:00+09:00,200,https://www.city.suginami.tokyo.jp/s053/1142.html,児童手当,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_id,true,true,false,,false,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[service] 児童手当; 18歳年度末まで; 電子申請(LoGoフォーム); [article_meta] 子ども家庭部管理課,,
S0120,東京都,杉並区,municipality,C,hub,https://www.city.suginami.tokyo.jp/guide/kurashi/index.html,2026-02-15T19:00:00+09:00,200,https://www.city.suginami.tokyo.jp/guide/kurashi/index.html,くらし,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_id,true,false,false,,false,false,false,true,category_list,true,false,,false,false,,false,false,false,,good,low,low,[hub] くらし category list,,
S0120,東京都,杉並区,municipality,C,article,https://www.city.suginami.tokyo.jp/guide/kusei/koho/1005313.html,2026-02-15T19:00:00+09:00,200,https://www.city.suginami.tokyo.jp/guide/kusei/koho/1005313.html,広報すぎなみ,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_id,true,true,false,,true,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[article] 広報すぎなみ; 毎月1日・15日発行; 新聞折込+マチイロ; 点字版+音声版,,
S0121,東京都,豊島区,municipality,C,top,https://www.city.toshima.lg.jp/,2026-02-15T19:00:00+09:00,200,https://www.city.toshima.lg.jp/,豊島区公式ホームページ,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_id+ai_summary,false,false,false,,true,false,true,true,icon_card,true,false,,true,false,,false,false,false,,good,low,low,[nav] 8 cat; [search] keyword+page_id+AI要約; [a11y] ReadSpeaker+やさしい日本語; [sns] LINE; [carousel] featured; [hub] お役立ち情報; [tel] 03-3981-1111,,
S0121,東京都,豊島区,municipality,C,contact,https://www.city.toshima.lg.jp/016/kuse/iken/callcenter/1504281701.html,2026-02-15T19:00:00+09:00,200,https://www.city.toshima.lg.jp/016/kuse/iken/callcenter/1504281701.html,豊島区役所コールセンターのご案内,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_id+ai_summary,true,true,false,,false,false,false,false,,true,false,,true,false,,false,false,false,,good,low,low,[contact] コールセンター 03-3981-1111,,
S0121,東京都,豊島区,municipality,C,service,https://www.city.toshima.lg.jp/261/kosodate/kosodate/teate-jose/017993.html,2026-02-15T19:00:00+09:00,200,https://www.city.toshima.lg.jp/261/kosodate/kosodate/teate-jose/017993.html,児童手当,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_id+ai_summary,true,true,false,,false,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[service] 児童手当; R6.10制度改正; [article_meta] 子育て支援課,,
S0121,東京都,豊島区,municipality,C,hub,https://www.city.toshima.lg.jp/kurashi/index.html,2026-02-15T19:00:00+09:00,200,https://www.city.toshima.lg.jp/kurashi/index.html,暮らし・地域,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_id+ai_summary,true,false,false,,false,false,false,true,category_list,true,false,,false,false,,false,false,false,,good,low,low,[hub] 暮らし・地域 category list,,
S0121,東京都,豊島区,municipality,C,article,https://www.city.toshima.lg.jp/012/kuse/koho/kohoshi/kohoshi.html,2026-02-15T19:00:00+09:00,200,https://www.city.toshima.lg.jp/012/kuse/koho/kohoshi/kohoshi.html,広報紙 広報としま,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_id+ai_summary,true,true,false,,true,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[article] 広報としま; 毎月1/11/21日発行+年2回全戸配布; デジタルブック+音声+点字版,,
S0122,東京都,足立区,municipality,C,top,https://www.city.adachi.tokyo.jp/,2026-02-15T19:00:00+09:00,200,https://www.city.adachi.tokyo.jp/,足立区,ja,custom,unknown,true,true,true,horizontal,true,keyword+category,false,false,false,,true,true,true,true,card_layout,true,true,https://www.city.adachi.tokyo.jp/accessibility/,true,false,,false,false,false,,good,low,low,[nav] 8 cat; [a11y] 音声読み上げ; [accessibility] ウェブアクセシビリティ方針(footer); [sns] A-メール+LINE+X+Facebook+Instagram+YouTube; [carousel] 街フォト; [tel] 03-3880-5111; [lang] Language,,
S0122,東京都,足立区,municipality,C,contact,https://www.city.adachi.tokyo.jp/koe/calladachi.html,2026-02-15T19:00:00+09:00,200,https://www.city.adachi.tokyo.jp/koe/calladachi.html,お問い合わせコールあだち,ja,custom,unknown,true,true,true,horizontal,true,keyword+category,true,true,false,,false,false,false,false,,true,true,https://www.city.adachi.tokyo.jp/accessibility/,true,false,,false,false,false,,good,low,low,[contact] コールあだち 03-3880-0039(8:00-20:00),,
S0122,東京都,足立区,municipality,C,service,https://www.city.adachi.tokyo.jp/oyako/k-kyoiku/kosodate/teate-jidoteate.html,2026-02-15T19:00:00+09:00,200,https://www.city.adachi.tokyo.jp/oyako/k-kyoiku/kosodate/teate-jidoteate.html,児童手当のご案内,ja,custom,unknown,true,true,true,horizontal,true,keyword+category,true,true,false,,false,false,false,false,,true,true,https://www.city.adachi.tokyo.jp/accessibility/,true,false,,true,false,true,pdf,good,low,low,[service] 児童手当; R6.10制度拡充; [article_meta] 問い合わせ先,,
S0122,東京都,足立区,municipality,C,hub,https://www.city.adachi.tokyo.jp/kurashi/index.html,2026-02-15T19:00:00+09:00,200,https://www.city.adachi.tokyo.jp/kurashi/index.html,住まい・暮らし,ja,custom,unknown,true,true,true,horizontal,true,keyword+category,true,false,false,,false,false,false,true,category_list,true,true,https://www.city.adachi.tokyo.jp/accessibility/,false,false,,false,false,false,,good,low,low,[hub] 住まい・暮らし category list,,
S0122,東京都,足立区,municipality,C,article,https://www.city.adachi.tokyo.jp/ku/kohokocho/adachikoho/index.html,2026-02-15T19:00:00+09:00,200,https://www.city.adachi.tokyo.jp/ku/kohokocho/adachikoho/index.html,あだち広報,ja,custom,unknown,true,true,true,horizontal,true,keyword+category,true,true,false,,true,false,false,false,,true,true,https://www.city.adachi.tokyo.jp/accessibility/,true,false,,true,false,true,pdf,good,low,low,[article] あだち広報; 毎月10日・25日発行; 約36万部; 東京都広報コンクール2連覇; デジタルアーカイブ,,
S0123,東京都,八王子市,municipality,B,top,https://www.city.hachioji.tokyo.jp/,2026-02-15T19:00:00+09:00,200,https://www.city.hachioji.tokyo.jp/,八王子市公式ホームページ,ja,custom,cgi_based,true,true,true,horizontal,true,keyword+page_kind,false,false,true,health_alert,true,false,true,true,card_layout,true,false,,true,false,,false,false,false,,good,low,low,[nav] 6 cat; [a11y] 音声読み上げ+拡大+コントラスト+ふりがな; [sns] Facebook+X+LINE; [carousel] rotating banner; [hub] 関連コンテンツ 16 cards; [chat] AIチャットボット; [tel] 042-626-3111; [lang] 4; [emergency] インフルエンザ再流行注意,,
S0123,東京都,八王子市,municipality,B,contact,https://www.city.hachioji.tokyo.jp/tantoumadoguchi/index.html,2026-02-15T19:00:00+09:00,200,https://www.city.hachioji.tokyo.jp/tantoumadoguchi/index.html,担当窓口から探す,ja,custom,cgi_based,true,true,true,horizontal,true,keyword+page_kind,true,true,false,,false,false,false,false,,true,false,,true,false,,false,false,false,,good,low,low,[contact] 担当窓口検索; 市役所+南口総合事務所; [tel] 042-626-3111,,
S0123,東京都,八王子市,municipality,B,service,https://www.city.hachioji.tokyo.jp/kurashi/kosodate/002/001/p001078.html,2026-02-15T19:00:00+09:00,200,https://www.city.hachioji.tokyo.jp/kurashi/kosodate/002/001/p001078.html,児童手当,ja,custom,cgi_based,true,true,true,horizontal,true,keyword+page_kind,true,true,false,,false,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[service] 児童手当; 子育て応援サイト連携,,
S0123,東京都,八王子市,municipality,B,hub,https://www.city.hachioji.tokyo.jp/kurashi/index.html,2026-02-15T19:00:00+09:00,200,https://www.city.hachioji.tokyo.jp/kurashi/index.html,くらしの情報,ja,custom,cgi_based,true,true,true,horizontal,true,keyword+page_kind,true,false,false,,false,false,false,true,category_list,true,false,,false,false,,false,false,false,,good,low,low,[hub] くらしの情報 category list,,
S0123,東京都,八王子市,municipality,B,article,https://www.city.hachioji.tokyo.jp/contents/kouhou/index.html,2026-02-15T19:00:00+09:00,200,https://www.city.hachioji.tokyo.jp/contents/kouhou/index.html,広報はちおうじ,ja,custom,cgi_based,true,true,true,horizontal,true,keyword+page_kind,true,true,false,,true,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[article] 広報はちおうじ; 月2回発行; 点字版+音声版; カタログポケット,,
S0124,東京都,町田市,municipality,C,top,https://www.city.machida.tokyo.jp/,2026-02-15T19:00:00+09:00,200,https://www.city.machida.tokyo.jp/,町田市ホームページ,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_number,false,false,true,health_alert,true,false,true,true,icon_card,true,false,,true,false,,false,false,false,,good,low,low,[nav] 7 cat; [a11y] Zoomsight; [sns] LINE; [carousel] slider; [hub] ライフイベント+防災; [chat] AIナビゲーター(生成AI); [tel] 042-722-3111; [lang] 8; [emergency] インフルエンザ流行拡大,,
S0124,東京都,町田市,municipality,C,contact,https://www.city.machida.tokyo.jp/shigo/call_top.html,2026-02-15T19:00:00+09:00,200,https://www.city.machida.tokyo.jp/shigo/call_top.html,町田市へのお問い合わせ,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_number,true,true,false,,false,false,false,false,,true,false,,true,true,web_form,false,false,false,,good,low,low,[contact] 問い合わせ総合; [form] webフォーム,,
S0124,東京都,町田市,municipality,C,service,https://www.city.machida.tokyo.jp/kodomo/kosodate/index.html,2026-02-15T19:00:00+09:00,200,https://www.city.machida.tokyo.jp/kodomo/kosodate/index.html,子育てに関する支援計画・事業,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_number,true,true,false,,false,false,false,false,,true,false,,true,false,,false,false,false,,good,low,low,[service] 子育て支援(児童手当含む); 直接児童手当ページ不明のためカテゴリ代用,,
S0124,東京都,町田市,municipality,C,hub,https://www.city.machida.tokyo.jp/kurashi/index.html,2026-02-15T19:00:00+09:00,200,https://www.city.machida.tokyo.jp/kurashi/index.html,暮らし,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_number,true,false,false,,false,false,false,true,category_list,true,false,,false,false,,false,false,false,,good,low,low,[hub] 暮らし category list,,
S0124,東京都,町田市,municipality,C,article,https://www.city.machida.tokyo.jp/shisei/koho/koho/kouhoushi/index.html,2026-02-15T19:00:00+09:00,200,https://www.city.machida.tokyo.jp/shisei/koho/koho/kouhoushi/index.html,広報まちだ,ja,custom,unknown,true,true,true,horizontal,true,keyword+page_number,true,true,false,,true,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[article] 広報まちだ; 毎月1日・15日発行; 約9万部; 音声版+点字版,,
S0125,東京都,府中市,municipality,C,top,https://www.city.fuchu.tokyo.jp/,2026-02-15T19:00:00+09:00,200,https://www.city.fuchu.tokyo.jp/,東京都府中市ホームページ,ja,custom,unknown,true,true,true,horizontal,true,keyword+generative_ai+page_number,false,false,false,,true,false,true,true,icon_card,true,false,,true,false,,false,false,false,,good,low,low,[nav] 7 cat; [search] keyword+生成AI+page_number; [a11y] 音声+文字拡大+視覚障害者サイト+やさしいにほんご; [sns] X+LINE+Instagram+YouTube; [carousel] slider; [hub] 目的別 icon cards; [chat] 生成AIに質問; [tel] 042-364-4111,,
S0125,東京都,府中市,municipality,C,contact,https://www.city.fuchu.tokyo.jp/kurashi/sodanannai/shimin/index.html,2026-02-15T19:00:00+09:00,200,https://www.city.fuchu.tokyo.jp/kurashi/sodanannai/shimin/index.html,市民相談,ja,custom,unknown,true,true,true,horizontal,true,keyword+generative_ai+page_number,true,true,false,,false,false,false,false,,true,false,,true,false,,false,false,false,,good,low,low,[contact] 市民相談; 広聴相談課2F13番窓口,,
S0125,東京都,府中市,municipality,C,service,https://www.city.fuchu.tokyo.jp/kosodate/shussan/teate_josei/teate.html,2026-02-15T19:00:00+09:00,200,https://www.city.fuchu.tokyo.jp/kosodate/shussan/teate_josei/teate.html,児童手当,ja,custom,unknown,true,true,true,horizontal,true,keyword+generative_ai+page_number,true,true,false,,false,false,false,false,,true,false,,true,false,,true,false,true,pdf,good,low,low,[service] 児童手当; 18歳年度末まで; R6.10改正; 支給偶数月15日,,
