sample_id,prefecture,municipality_name,layer,population_category,page_type,page_url,captured_at,http_status,final_url,page_title,lang_attr,cms_fingerprint,theme_vendor_hint,has_skip_link,has_header_brand,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pickup,has_carousel,has_hub_cards,hub_cards_variant,has_footer_policies,has_accessibility_link,accessibility_url,has_contact_info,has_contact_form,contact_form_variant,has_article_meta,has_toc,has_attachments,attachments_variant,heading_outline_score,keyboard_nav_risk,contrast_risk_hint,notes,evidence_dom_snippets_path,screenshot_path
S0161,愛知県,豊田市,municipality,B,top,https://www.city.toyota.aichi.jp/,2026-02-16T08:30:00+09:00,200,https://www.city.toyota.aichi.jp/,豊田市公式ホームページ,ja,kanaboweb_like,kanaboweb_toyota,true,true,true,horizontal_5cat,true,keyword_hpnum,false,false,false,,true,true,true,true,icon_card_13,true,true,,false,false,,false,false,false,,good,low,low,[nav] 5cat(くらし+施設+事業者+市政+魅力観光); [search] keyword+HP番号; [carousel] custom pause/play; [hub] 13 life-scene icon cards; [a11y] KanaboVoice読み上げ+やさしい日本語+手話電話; X+Instagram+Facebook+YouTube+LINE(5SNS); GTM+GA4; SDGs; スマート窓口; チャットボット; イベントカレンダー,,
S0161,愛知県,豊田市,municipality,B,contact,https://www.city.toyota.aichi.jp/shisei/soshiki/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.toyota.aichi.jp/shisei/soshiki/index.html,市の組織｜豊田市,ja,kanaboweb_like,kanaboweb_toyota,true,true,true,horizontal_5cat,true,keyword_hpnum,true,true,false,,false,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[contact] 市の組織; 23部局; tel=0565-31-1212(代表); fax=0565-33-2221,,
S0161,愛知県,豊田市,municipality,B,service,https://www.city.toyota.aichi.jp/kurashi/kosodateshien/teate/1003328/1003329.html,2026-02-16T08:30:00+09:00,200,https://www.city.toyota.aichi.jp/kurashi/kosodateshien/teate/1003328/1003329.html,児童手当の概要｜豊田市,ja,kanaboweb_like,kanaboweb_toyota,true,true,true,horizontal_5cat,true,keyword_hpnum,true,true,false,,false,false,false,false,,true,true,,true,false,,true,false,false,,good,low,low,[service] 児童手当の概要; 更新日2025-10-15; tel=0565-34-6966; おやこ応援課; sidebar=関連ページリンク,,
S0161,愛知県,豊田市,municipality,B,hub,https://www.city.toyota.aichi.jp/kurashi/,2026-02-16T08:30:00+09:00,200,https://www.city.toyota.aichi.jp/kurashi/,くらしの情報｜豊田市,ja,kanaboweb_like,kanaboweb_toyota,true,true,true,horizontal_5cat,true,keyword_hpnum,true,true,false,,true,false,false,true,card_grid,true,true,,false,false,,false,false,false,,good,low,low,[hub] くらしの情報; categories(届出+税+保険+子育て+福祉+防災+住宅+環境+交通等); sidebar=subcategory,,
S0161,愛知県,豊田市,municipality,B,article,https://www.city.toyota.aichi.jp/shisei/koho/kohotoyota/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.toyota.aichi.jp/shisei/koho/kohotoyota/index.html,広報とよた｜豊田市,ja,kanaboweb_like,kanaboweb_toyota,true,true,true,horizontal_5cat,true,keyword_hpnum,true,true,false,,true,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[article] 広報とよた; No.1536(2026年2月号); 年度別アーカイブ; 広報課,,
S0163,新潟県,上越市,municipality,C,top,https://www.city.joetsu.niigata.jp/,2026-02-16T08:30:00+09:00,200,https://www.city.joetsu.niigata.jp/,上越市ホームページ トップページ,ja,custom,custom,true,true,true,horizontal_6cat,true,keyword,false,false,true,snow_measles,true,true,true,true,card_life_event,true,true,,false,false,,false,false,false,,good,low,low,"[nav] 6cat(くらし+子育て教育+健康福祉+産業入札+観光文化+市政); [search] keyword; [emergency] 雪事故警報+はしか注意; [carousel] banner(雪情報+光フェスタ+特産品); [hub] life-event cards(引越+妊娠+子育て+介護+お悔やみ); LINE+X+YouTube; 人口表示(177,670人); RSS",,
S0163,新潟県,上越市,municipality,C,contact,https://www.city.joetsu.niigata.jp/soshiki/,2026-02-16T08:30:00+09:00,200,https://www.city.joetsu.niigata.jp/soshiki/,組織でさがす - 上越市ホームページ,ja,custom,custom,true,true,true,horizontal_6cat,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[contact] 組織でさがす; 部局別ディレクトリ; tel=025-526-5111,,
S0163,新潟県,上越市,municipality,C,service,https://www.city.joetsu.niigata.jp/soshiki/kodomo/kodomo23-10.html,2026-02-16T08:30:00+09:00,200,https://www.city.joetsu.niigata.jp/soshiki/kodomo/kodomo23-10.html,児童手当 - 上越市ホームページ,ja,custom,custom,true,true,true,horizontal_6cat,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,false,,true,true,true,pdf,good,low,low,[service] 児童手当; こども・子育て部; PDF申請書; 電子申請対応,,
S0163,新潟県,上越市,municipality,C,hub,https://www.city.joetsu.niigata.jp/life/7/76/85/,2026-02-16T08:30:00+09:00,200,https://www.city.joetsu.niigata.jp/life/7/76/85/,手当・助成 - 上越市ホームページ,ja,custom,custom,true,true,true,horizontal_6cat,true,keyword,true,true,false,,true,false,false,true,card_list,true,true,,false,false,,false,false,false,,good,low,low,[hub] 手当・助成; 子どもカテゴリ配下; 手当種別リスト型,,
S0163,新潟県,上越市,municipality,C,article,https://www.city.joetsu.niigata.jp/life/5/83/227/,2026-02-16T08:30:00+09:00,200,https://www.city.joetsu.niigata.jp/life/5/83/227/,広報紙 - 上越市ホームページ,ja,custom,custom,true,true,true,horizontal_6cat,true,keyword,true,true,false,,true,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[article] 広報上越; 広報対話課; 年度別バックナンバー,,
S0164,富山県,高岡市,municipality,C,top,https://www.city.takaoka.toyama.jp/,2026-02-16T08:30:00+09:00,200,https://www.city.takaoka.toyama.jp/,ホーム／高岡市公式ホームページ,ja,smart_cms,smart_cms,true,true,true,horizontal_4cat_audience,true,keyword,false,false,true,noto_earthquake,true,true,true,true,card_audience_4,true,true,,false,false,,false,false,false,,good,low,low,[nav] 4cat audience-based(市民+観光+移住+ふるさと納税); [search] keyword+お問い合わせ; [emergency] 能登半島地震(R6); [carousel] 4images(雨晴海岸+勝興寺+瑞龍寺+高岡大仏); [hub] audience-based card navigation; SMART CMS; GTM; JS動的ページリスト,,
S0164,富山県,高岡市,municipality,C,contact,https://www.city.takaoka.toyama.jp/soshiki/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.takaoka.toyama.jp/soshiki/index.html,組織から探す／高岡市公式ホームページ,ja,smart_cms,smart_cms,true,true,true,horizontal_4cat_audience,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[contact] 組織から探す; 部局別ディレクトリ,,
S0164,富山県,高岡市,municipality,C,service,https://www.city.takaoka.toyama.jp/soshiki/kodomo_kosodateka/2/4/1/2/1/5149.html,2026-02-16T08:30:00+09:00,200,https://www.city.takaoka.toyama.jp/soshiki/kodomo_kosodateka/2/4/1/2/1/5149.html,児童手当／高岡市公式ホームページ,ja,smart_cms,smart_cms,true,true,true,horizontal_4cat_audience,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,false,,true,false,true,pdf,good,low,low,[service] 児童手当; 子ども・子育て課; tel=0766-20-1381; マイナンバー電子申請対応,,
S0164,富山県,高岡市,municipality,C,hub,https://www.city.takaoka.toyama.jp/gyosei/kosodate_kyoiku/kosodateshienjoho/2/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.takaoka.toyama.jp/gyosei/kosodate_kyoiku/kosodateshienjoho/2/index.html,子どもに関する手当・助成|高岡市公式ホームページ,ja,smart_cms,smart_cms,true,true,true,horizontal_4cat_audience,true,keyword,true,true,false,,true,false,false,true,card_list,true,true,,false,false,,false,false,false,,good,low,low,[hub] 子どもに関する手当・助成; 子育て支援情報カテゴリ配下,,
S0164,富山県,高岡市,municipality,C,article,https://www.city.takaoka.toyama.jp/soshiki/kohohasshinka/2/7/3/1/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.takaoka.toyama.jp/soshiki/kohohasshinka/2/7/3/1/index.html,広報紙／高岡市公式ホームページ,ja,smart_cms,smart_cms,true,true,true,horizontal_4cat_audience,true,keyword,true,false,false,,true,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[article] たかおか市民と市政; 広報発信課; 年度別アーカイブ,,
S0165,石川県,小松市,municipality,C,top,https://www.city.komatsu.lg.jp/,2026-02-16T08:30:00+09:00,200,https://www.city.komatsu.lg.jp/,ホーム／小松市ホームページ,ja,smart_cms,smart_cms,true,true,true,horizontal_6cat,true,keyword_filetype,false,false,false,,false,false,true,true,icon_card_12,true,true,,false,false,,false,false,false,,good,low,low,"[nav] 6cat(くらし+健康福祉+子育て教育+観光文化+産業+市政); [search] keyword+filetype(HTML/PDF/All); [carousel] 3images(白山+那谷寺+曳山); [hub] 12 icon cards(妊娠+子育て+就職+住まい+介護+葬儀+e-service+ごみ+図書+バス+入札+申請); J-ALERT; Facebook+X+LINE+Instagram+YouTube(5SNS); もしもしセンター(0761-20-0404); 窓口待ち時間; FAQチャットボット; 人口=104,785",,
S0165,石川県,小松市,municipality,C,contact,https://www.city.komatsu.lg.jp/soshiki/837.html,2026-02-16T08:30:00+09:00,200,https://www.city.komatsu.lg.jp/soshiki/837.html,各課連絡先（組織から探す） - 小松市,ja,smart_cms,smart_cms,true,true,true,horizontal_6cat,true,keyword_filetype,true,false,false,,false,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[contact] 各課連絡先; 組織から探す,,
S0165,石川県,小松市,municipality,C,service,https://www.city.komatsu.lg.jp/soshiki/1029/kakushuteate/16993.html,2026-02-16T08:30:00+09:00,200,https://www.city.komatsu.lg.jp/soshiki/1029/kakushuteate/16993.html,児童手当（令和6年10月改正） - 小松市,ja,smart_cms,smart_cms,true,true,true,horizontal_6cat,true,keyword_filetype,true,false,false,,false,false,false,false,,true,true,,true,false,,true,false,true,pdf,good,low,low,[service] 児童手当(R6.10改正); 子育て支援課; tel=0761-24-8057; PDF申請書,,
S0165,石川県,小松市,municipality,C,hub,https://www.city.komatsu.lg.jp/kurasi_tetuzuki/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.komatsu.lg.jp/kurasi_tetuzuki/index.html,くらし・手続き／小松市ホームページ,ja,smart_cms,smart_cms,true,true,true,horizontal_6cat,true,keyword_filetype,true,true,false,,true,false,false,true,card_grid,true,true,,false,false,,false,false,false,,good,low,low,[hub] くらし・手続き; categories(届出+税+保険+ごみ+住宅+水道+防災等),,
S0165,石川県,小松市,municipality,C,article,https://www.city.komatsu.lg.jp/shiseijoho/koho_kocho/1/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.komatsu.lg.jp/shiseijoho/koho_kocho/1/index.html,広報こまつ／小松市ホームページ,ja,smart_cms,smart_cms,true,true,true,horizontal_6cat,true,keyword_filetype,true,true,false,,true,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[article] 広報こまつ; 広報秘書課; 年度別アーカイブ,,
S0166,石川県,白山市,municipality,C,top,https://www.city.hakusan.lg.jp/,2026-02-16T08:30:00+09:00,200,https://www.city.hakusan.lg.jp/,白山市公式ホームページ,ja,custom,custom,true,true,true,horizontal_8cat,true,faq_dept,false,false,true,disaster_medical,true,true,true,true,icon_card_12,true,true,,false,false,,false,false,false,,good,low,low,[nav] 8cat(暮らし+環境安全+健康福祉+教育文化+まちづくり産業+観光+市政+サイトマップ等); [search] FAQ+部署別; [emergency] 危機管理(災害情報+救急); [carousel] 4images(税申告+TrainPark+ジオパーク+白山); [hub] 12 icon cards(妊娠+子育て+入学+防災+就職+結婚+引越+住宅+葬儀+高齢者+障害者+ごみ); 3-tab news(新着+イベント+お知らせ); Facebook+YouTube+LINE; font/color A11y,,
S0166,石川県,白山市,municipality,C,contact,https://www.city.hakusan.lg.jp/shisei/soshiki/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.hakusan.lg.jp/shisei/soshiki/index.html,市の組織｜白山市公式ホームページ,ja,custom,custom,true,true,true,horizontal_8cat,true,faq_dept,true,true,false,,false,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[contact] 市の組織; 本庁+支所+関連施設; 課別ディレクトリ,,
S0166,石川県,白山市,municipality,C,service,https://www.city.hakusan.lg.jp/kosodate/1001577/1001582.html,2026-02-16T08:30:00+09:00,200,https://www.city.hakusan.lg.jp/kosodate/1001577/1001582.html,児童手当のしくみ｜白山市公式ホームページ,ja,custom,custom,true,true,true,horizontal_8cat,true,faq_dept,true,false,false,,false,false,false,false,,true,true,,true,false,,true,false,true,pdf,good,low,low,[service] 児童手当のしくみ; 子育て支援課; tel=076-274-9575,,
S0166,石川県,白山市,municipality,C,hub,https://www.city.hakusan.lg.jp/kurashi/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.hakusan.lg.jp/kurashi/index.html,暮らし｜白山市公式ホームページ,ja,custom,custom,true,true,true,horizontal_8cat,true,faq_dept,true,true,false,,true,false,false,true,card_grid,true,true,,false,false,,false,false,false,,good,low,low,[hub] 暮らし; 16subcategories,,
S0166,石川県,白山市,municipality,C,article,https://www.city.hakusan.lg.jp/shisei/kohokocho/koho/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.hakusan.lg.jp/shisei/kohokocho/koho/index.html,広報はくさん｜白山市公式ホームページ,ja,custom,custom,true,true,true,horizontal_8cat,true,faq_dept,true,true,false,,true,false,false,false,,true,true,,true,false,,false,false,true,pdf,good,low,low,[article] 広報はくさん; シティプロモーション推進課; バックナンバー; 最新号R7.9月号,,
S0167,福井県,敦賀市,municipality,C,top,https://www.city.tsuruga.lg.jp/,2026-02-16T08:30:00+09:00,200,https://www.city.tsuruga.lg.jp/,敦賀市-Tsuruga City-,ja,custom,custom_gtm,true,true,true,horizontal_6cat,true,keyword,false,false,true,noto_earthquake_influenza,true,true,true,true,card_life_scenario,true,true,,false,false,,false,false,false,,good,low,low,[nav] 6cat(くらし+子育て教育+健康福祉+安心安全+市政+観光); [search] keyword; [emergency] 能登半島地震+インフルエンザ; [carousel] 3banners(雪情報+インフルエンザ+まつり); [hub] life-scenario cards(妊娠+子育て+就職+結婚+引越+高齢+死亡相談)+category cards; 4-tab news(Topics+新着+募集+イベント); GTM(GTM-57V87HR); 3 skip links; いつどこナビ(時間+利用者別); イベントカレンダー; 30+バナー; font/color+ZoomSight; YouTube,,
S0167,福井県,敦賀市,municipality,C,contact,https://www.city.tsuruga.lg.jp/about_city/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.tsuruga.lg.jp/about_city/index.html,市政情報 敦賀市-Tsuruga City-,ja,custom,custom_gtm,true,true,true,horizontal_6cat,true,keyword,true,false,false,,false,false,false,false,,true,true,,true,false,,false,false,false,,good,low,low,[contact] 市政情報; 市役所案内+組織一覧,,
S0167,福井県,敦賀市,municipality,C,service,https://www.city.tsuruga.lg.jp/kosodate/kosodate/shien_teate/teate_josei/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.tsuruga.lg.jp/kosodate/kosodate/shien_teate/teate_josei/index.html,手当・助成 敦賀市-Tsuruga City-,ja,custom,custom_gtm,true,true,true,horizontal_6cat,true,keyword,true,true,false,,true,false,false,true,card_list,true,true,,false,false,,false,false,false,,good,low,low,[service] 手当・助成(児童手当含む); カテゴリページ; 児童手当+児童扶養手当+特別児童扶養手当等リンク,,
S0167,福井県,敦賀市,municipality,C,hub,https://www.city.tsuruga.lg.jp/kurashi/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.tsuruga.lg.jp/kurashi/index.html,くらし 敦賀市-Tsuruga City-,ja,custom,custom_gtm,true,true,true,horizontal_6cat,true,keyword,true,true,false,,true,false,false,true,card_grid,true,true,,false,false,,false,false,false,,good,low,low,[hub] くらし; categories(届出+障害福祉+手続き+ごみ+施設利用許可等),,
S0167,福井県,敦賀市,municipality,C,article,https://www.city.tsuruga.lg.jp/about_city/koho/backnumber/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.tsuruga.lg.jp/about_city/koho/backnumber/index.html,広報つるが 敦賀市-Tsuruga City-,ja,custom,custom_gtm,true,true,true,horizontal_6cat,true,keyword,true,true,false,,true,false,false,false,,true,true,,true,false,,false,false,true,pdf,good,low,low,[article] 広報つるが; 年度別バックナンバー; PDF版; SNS+報道発表資料リンク,,
S0168,山梨県,富士吉田市,municipality,D,top,https://www.city.fujiyoshida.yamanashi.jp/,2026-02-16T08:30:00+09:00,200,https://www.city.fujiyoshida.yamanashi.jp/,富士吉田市公式ホームページ,ja,custom,slick,true,true,true,horizontal_4cat,true,google_cse,false,false,false,,false,false,true,false,,true,true,,false,false,,false,false,false,,good,low,low,[nav] 4cat(ホーム+English+観光ガイド+ふるさと納税); [search] Google CSE; [carousel] Slick; [a11y] skip link; GA+Microsoft Clarity; タグライン=ここにはいつも富士がある,,
