sample_id,prefecture,municipality_name,layer,population_category,page_type,url,fetch_timestamp,http_status,final_url,page_title,lang_attribute,cms_fingerprint,tech_vendor,has_skip_link,has_hamburger_menu,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pager,has_card_layout,has_hero_carousel,hero_carousel_variant,has_footer_sitemap,has_accessibility_link,accessibility_url,has_color_inversion,has_custom_font_size,custom_font_size_variant,has_article_meta,has_toc,has_attachment_list,attachment_variant,hosting_clue,known_rewrite,contrast_risk_hint,notes,screenshot_path,screenshot_hash
S0260,愛媛県,上島町,municipality,D,top,https://www.town.kamijima.lg.jp/,2026-02-16T19:00:00+09:00,200,https://www.town.kamijima.lg.jp/,上島町公式ホームページ,ja,,custom,false,true,true,5cat_horizontal,true,Google_CSE,false,false,true,防災情報+AED,true,false,true,true,slick_carousel,true,true,,true,true,font_size(標準拡大)+背景色(白黒青),false,false,false,,,,,GA(G-MX3TPV90SJ); SNS=IG+X; FAQ; 多言語; 離島,,
S0260,愛媛県,上島町,municipality,D,contact,https://www.town.kamijima.lg.jp/ques/questionnaire.php?openid=3,2026-02-16T19:00:00+09:00,200,https://www.town.kamijima.lg.jp/ques/questionnaire.php?openid=3,ご意見・お問い合わせ,ja,,custom,false,true,true,5cat_horizontal,true,Google_CSE,true,false,false,,false,false,false,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青),false,false,false,,,,,問い合わせフォーム,,
S0260,愛媛県,上島町,municipality,D,service,https://www.town.kamijima.lg.jp/soshiki/5/109.html,2026-02-16T19:00:00+09:00,200,https://www.town.kamijima.lg.jp/soshiki/5/109.html,児童手当,ja,,custom,false,true,true,5cat_horizontal,true,Google_CSE,true,true,false,,false,false,false,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青),true,false,false,,,,,児童手当,,
S0260,愛媛県,上島町,municipality,D,hub,https://www.town.kamijima.lg.jp/life/,2026-02-16T19:00:00+09:00,200,https://www.town.kamijima.lg.jp/life/,くらしの情報,ja,,custom,false,true,true,5cat_horizontal,true,Google_CSE,true,false,false,,false,false,true,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青),false,false,false,,,,,くらしカテゴリ,,
S0260,愛媛県,上島町,municipality,D,article,https://www.town.kamijima.lg.jp/shisei/koho/,2026-02-16T19:00:00+09:00,200,https://www.town.kamijima.lg.jp/shisei/koho/,広報かみじま,ja,,custom,false,true,true,5cat_horizontal,true,Google_CSE,true,false,false,,true,true,false,false,,true,true,,true,true,font_size(標準拡大)+背景色(白黒青),true,false,false,,,,,広報,,
S0261,香川県,直島町,municipality,D,top,https://www.town.naoshima.lg.jp/,2026-02-16T19:00:00+09:00,200,https://www.town.naoshima.lg.jp/,直島町ホームページ,ja,,custom,false,true,true,6cat_horizontal,true,keyword,false,false,true,緊急情報(48H以内なし),true,false,true,false,,true,false,,false,false,,false,false,false,,,,,多言語; 離島・現代アート(赤かぼちゃ),,
S0261,香川県,直島町,municipality,D,contact,https://www.town.naoshima.lg.jp/aboutweb/otoiawase.html,2026-02-16T19:00:00+09:00,200,https://www.town.naoshima.lg.jp/aboutweb/otoiawase.html,お問い合わせ,ja,,custom,false,true,true,6cat_horizontal,true,keyword,true,false,false,,false,false,false,false,,true,false,,false,false,,false,false,false,,,,,問い合わせ,,
S0261,香川県,直島町,municipality,D,service,https://www.town.naoshima.lg.jp/tetsuduki/kosodate/jidoteate.html,2026-02-16T19:00:00+09:00,200,https://www.town.naoshima.lg.jp/tetsuduki/kosodate/jidoteate.html,児童手当について,ja,,custom,false,true,true,6cat_horizontal,true,keyword,true,true,false,,false,false,false,false,,true,false,,false,false,,true,false,false,,,,,児童手当,,
S0261,香川県,直島町,municipality,D,hub,https://www.town.naoshima.lg.jp/tetsuduki/,2026-02-16T19:00:00+09:00,200,https://www.town.naoshima.lg.jp/tetsuduki/,役場での手続き,ja,,custom,false,true,true,6cat_horizontal,true,keyword,true,false,false,,false,false,true,false,,true,false,,false,false,,false,false,false,,,,,手続きカテゴリ,,
S0261,香川県,直島町,municipality,D,article,https://www.town.naoshima.lg.jp/oshirase/,2026-02-16T19:00:00+09:00,200,https://www.town.naoshima.lg.jp/oshirase/,町からのお知らせ,ja,,custom,false,true,true,6cat_horizontal,true,keyword,true,false,false,,true,true,false,false,,true,false,,false,false,,true,false,false,,,,,お知らせ一覧,,
S0262,高知県,大豊町,municipality,D,top,https://www.town.otoyo.kochi.jp/,2026-02-16T19:00:00+09:00,200,https://www.town.otoyo.kochi.jp/,大豊町公式ホームページ,ja,,custom,false,true,true,3cat_horizontal,false,,false,false,false,,true,false,true,true,carousel(7img),false,false,,false,false,,false,false,false,,,,,GA(G-X3XD30BK1G)+UA(UA-28401614-1); 過疎; 英語併記ナビ,,
S0262,高知県,大豊町,municipality,D,contact,https://www.town.otoyo.kochi.jp/shisetsuinfo/,2026-02-16T19:00:00+09:00,200,https://www.town.otoyo.kochi.jp/shisetsuinfo/,公共施設案内,ja,,custom,false,true,true,3cat_horizontal,false,,true,false,false,,false,false,false,false,,false,false,,false,false,,false,false,false,,,,,施設案内(問い合わせ代替),,
