sample_id,prefecture,municipality_name,layer,population_category,page_type,url,fetch_timestamp,http_status,final_url,page_title,lang_attribute,cms_fingerprint,tech_vendor,has_skip_link,has_hamburger_menu,has_global_nav,global_nav_variant,has_search,search_variant,has_breadcrumb,has_local_nav,has_emergency_notice,emergency_variant,has_news_list,has_pager,has_card_layout,has_hero_carousel,hero_carousel_variant,has_footer_sitemap,has_accessibility_link,accessibility_url,has_color_inversion,has_custom_font_size,custom_font_size_variant,has_article_meta,has_toc,has_attachment_list,attachment_variant,hosting_clue,known_rewrite,contrast_risk_hint,notes,screenshot_path,screenshot_hash
S0176,愛知県,一宮市,municipality,C,top,https://www.city.ichinomiya.aichi.jp/,2026-02-16T08:30:00+09:00,200,https://www.city.ichinomiya.aichi.jp/,一宮市,ja,,custom,true,true,true,6cat_horizontal,true,keyword+PageID,false,false,true,防災LINE登録促進,true,false,true,true,7-slide_carousel,true,false,,false,true,3段階,false,false,false,,,,,8 life-scene cards; MaaS イッテミーヤ; GA4+UA,,
S0176,愛知県,一宮市,municipality,C,contact,https://www.city.ichinomiya.aichi.jp/shisei/shiryo/1009809/1010499.html,2026-02-16T08:30:00+09:00,200,https://www.city.ichinomiya.aichi.jp/shisei/shiryo/1009809/1010499.html,行政機構図,ja,,custom,true,true,true,6cat_horizontal,true,keyword+PageID,true,true,false,,false,false,false,false,,true,false,,false,true,3段階,false,false,true,PDF,,,,行政機構図PDF; 部署一覧,,
S0176,愛知県,一宮市,municipality,C,service,https://www.city.ichinomiya.aichi.jp/kodomokatei/kosodateshien/1044090/1000379/1001383.html,2026-02-16T08:30:00+09:00,200,https://www.city.ichinomiya.aichi.jp/kodomokatei/kosodateshien/1044090/1000379/1001383.html,児童手当,ja,,custom,true,true,true,6cat_horizontal,true,keyword+PageID,true,true,false,,false,false,false,false,,true,false,,false,true,3段階,false,false,true,PDF,,,,担当課連絡先あり,,
S0176,愛知県,一宮市,municipality,C,hub,https://www.city.ichinomiya.aichi.jp/kurashi/,2026-02-16T08:30:00+09:00,200,https://www.city.ichinomiya.aichi.jp/kurashi/,くらし,ja,,custom,true,true,true,6cat_horizontal,true,keyword+PageID,true,false,false,,false,false,true,false,,true,false,,false,true,3段階,false,false,false,,,,,カテゴリ別リンク一覧,,
S0176,愛知県,一宮市,municipality,C,article,https://www.city.ichinomiya.aichi.jp/sougouseisaku/koho/1044428/1000236/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.ichinomiya.aichi.jp/sougouseisaku/koho/1044428/1000236/index.html,広報一宮,ja,,custom,true,true,true,6cat_horizontal,true,keyword+PageID,true,true,false,,true,true,false,false,,true,false,,false,true,3段階,true,false,true,PDF,,,,バックナンバー一覧; 月刊,,
S0177,愛知県,春日井市,municipality,C,top,https://www.city.kasugai.lg.jp/,2026-02-16T08:30:00+09:00,200,https://www.city.kasugai.lg.jp/,春日井市公式ホームページ,ja,,custom,true,true,true,6cat_horizontal,true,keyword+PageID,false,false,true,林野火災注意報,true,false,true,true,3-slide_carousel,true,false,,false,true,3段階,false,false,false,,,,,7 life-event cards; LINE+X+YouTube; やさしい日本語,,
S0177,愛知県,春日井市,municipality,C,contact,https://www.city.kasugai.lg.jp/shisei/shiyakusyo/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.kasugai.lg.jp/shisei/shiyakusyo/index.html,市の組織,ja,,custom,true,true,true,6cat_horizontal,true,keyword+PageID,true,true,false,,false,false,false,false,,true,false,,false,true,3段階,false,false,false,,,,,部局別一覧,,
S0177,愛知県,春日井市,municipality,C,service,https://www.city.kasugai.lg.jp/kosodate/fukushi/1033221/kodomoteate.html,2026-02-16T08:30:00+09:00,200,https://www.city.kasugai.lg.jp/kosodate/fukushi/1033221/kodomoteate.html,こども手当,ja,,custom,true,true,true,6cat_horizontal,true,keyword+PageID,true,true,false,,false,false,false,false,,true,false,,false,true,3段階,false,false,true,PDF,,,,担当課連絡先あり,,
S0177,愛知県,春日井市,municipality,C,hub,https://www.city.kasugai.lg.jp/kurashi/,2026-02-16T08:30:00+09:00,200,https://www.city.kasugai.lg.jp/kurashi/,くらし,ja,,custom,true,true,true,6cat_horizontal,true,keyword+PageID,true,false,false,,false,false,true,false,,true,false,,false,true,3段階,false,false,false,,,,,カテゴリ別リンク,,
S0177,愛知県,春日井市,municipality,C,article,https://www.city.kasugai.lg.jp/shisei/koho/kohokasugai/index.html,2026-02-16T08:30:00+09:00,200,https://www.city.kasugai.lg.jp/shisei/koho/kohokasugai/index.html,広報春日井,ja,,custom,true,true,true,6cat_horizontal,true,keyword+PageID,true,true,false,,true,true,false,false,,true,false,,false,true,3段階,true,false,true,PDF,,,,バックナンバー一覧,,
